year,iso,crisisjst,tloans,tmort,money,ltrate,stir,hpnom,debtgdp,cpi,ca,rgdpmad,target_h1,target_h2,target_h3,tloans_lag1,tloans_lag2,tloans_lag3,tmort_lag1,tmort_lag2,tmort_lag3,money_lag1,money_lag2,money_lag3,ltrate_lag1,ltrate_lag2,ltrate_lag3,stir_lag1,stir_lag2,stir_lag3,hpnom_lag1,hpnom_lag2,hpnom_lag3,debtgdp_lag1,debtgdp_lag2,debtgdp_lag3,cpi_lag1,cpi_lag2,cpi_lag3,ca_lag1,ca_lag2,ca_lag3,rgdpmad_lag1,rgdpmad_lag2,rgdpmad_lag3,term_spread,term_spread_lag1,term_spread_lag2,term_spread_lag3,tloans_gr_lag1,tmort_gr_lag1,money_gr_lag1,hpnom_gr_lag1,rgdpmad_gr_lag1,tloans_gr_raw,tloans_gr_roll3_mean_lag1,tloans_gr_roll3_std_lag1,tloans_slope4,tloans_slope4_lag1,tloans_lag1_dm,tloans_lag2_dm,tloans_lag3_dm,tmort_lag1_dm,tmort_lag2_dm,tmort_lag3_dm,money_lag1_dm,money_lag2_dm,money_lag3_dm,ltrate_lag1_dm,ltrate_lag2_dm,ltrate_lag3_dm,stir_lag1_dm,stir_lag2_dm,stir_lag3_dm,hpnom_lag1_dm,hpnom_lag2_dm,hpnom_lag3_dm,debtgdp_lag1_dm,debtgdp_lag2_dm,debtgdp_lag3_dm,cpi_lag1_dm,cpi_lag2_dm,cpi_lag3_dm,ca_lag1_dm,ca_lag2_dm,ca_lag3_dm,rgdpmad_lag1_dm,rgdpmad_lag2_dm,rgdpmad_lag3_dm,term_spread_lag1_dm,term_spread_lag2_dm,term_spread_lag3_dm,tloans_gr_lag1_dm,tmort_gr_lag1_dm,money_gr_lag1_dm,hpnom_gr_lag1_dm,rgdpmad_gr_lag1_dm,tloans_gr_roll3_mean_lag1_dm,tloans_gr_roll3_std_lag1_dm,tloans_slope4_lag1_dm,P_pos_lag1,P_neg_lag1,P_neutral_lag1,net_sentiment_lag1,P_neg_change_lag1,P_pos_change_lag1,net_sent_change_lag1,P_neg_roll3_mean_lag1,P_neg_roll3_std_lag1,P_neg_slope4_lag1,P_pos_lag2,P_neg_lag2,P_neutral_lag2,net_sentiment_lag2,P_neg_change_lag2,P_pos_change_lag2,net_sent_change_lag2,P_neg_roll3_mean_lag2,P_neg_roll3_std_lag2,P_neg_slope4_lag2,P_pos_lag1_rdm,P_neg_lag1_rdm,P_neutral_lag1_rdm,net_sentiment_lag1_rdm,P_neg_change_lag1_rdm,P_pos_change_lag1_rdm,net_sent_change_lag1_rdm,P_neg_roll3_mean_lag1_rdm,P_neg_roll3_std_lag1_rdm,P_neg_slope4_lag1_rdm,P_pos_lag2_rdm,P_neg_lag2_rdm,P_neutral_lag2_rdm,net_sentiment_lag2_rdm,P_neg_change_lag2_rdm,P_pos_change_lag2_rdm,net_sent_change_lag2_rdm,P_neg_roll3_mean_lag2_rdm,P_neg_roll3_std_lag2_rdm,P_neg_slope4_lag2_rdm
2010,GBR,0.0,1670.13,1014.428875,1556.035,4.2379,0.5,253.60937467195575,0.74273,160.08759053994729,-49.93137943,23777.155757682725,0,0,0,1840.727,1843.045,1763.498,1000.943625,978.097625,925.0261875,1518.131,1496.955,1442.989,4.544999999999999,4.5914166666666665,4.632083333333333,0.53,4.32,5.53,239.8007649389642,266.16302144439965,276.0476624838477,0.63193,0.49327,0.41547,154.97620925702367,151.69160001920542,146.4177561183055,-51.59645316,-62.98233417,-36.349845769999995,23489.35501271381,24602.13363468245,25002.119099661428,3.7379,4.014999999999999,0.2714166666666662,-0.8979166666666671,-0.001257701249833826,0.023357586621274132,0.014146049814456788,-0.09904552616803841,-0.04523098030814358,-0.0926791425344442,0.050402704018058575,0.05450127109183475,-28.242199999999844,82.41470000000012,997.996875,1043.8068260869568,1008.0898181818183,574.0996197916667,575.2211684782609,545.883809659091,798.9511956547111,811.5915085092637,792.0630316233212,-2.5177187500000002,-2.5787500000000003,-2.653450757575759,-6.569166666666666,-2.8999999999999995,-1.7668181818181816,104.10879380525085,136.1437046720205,152.6659977892626,0.24795291666666663,0.11404478260869566,0.03789227272727269,35.93924585196716,34.07440342345973,30.10967586449435,-34.68844676541667,-48.077559417826095,-22.419846973181812,4229.0634724185,5574.096098490925,6245.630725445808,4.051447916666666,0.3212499999999995,-0.8866325757575763,-0.09720471816854652,-0.0802261661321658,-0.07774413268833447,-0.1775858281647441,-0.06968881950606373,-0.04693428084326498,0.029401560118352096,12.85309523809535,0.143049,0.301487,0.555464,-0.158439,0.0029,-0.0015959999999999,-0.004497,0.2194126666666667,0.0695785825979038,0.0507389,0.144645,0.298587,0.556768,-0.153942,0.1069399999999999,-0.0267229999999999,-0.133663,0.1880166666666667,0.018467092254422,0.0306206999999999,-0.01591833333333334,0.0820743333333333,-0.0661560000000001,-0.09799366666666665,-0.028495999999999973,-0.0014886666666665334,0.0270063333333333,0.04230644444444445,0.042412853481477705,0.03484076666666673,-0.014429666666666674,0.11057033333333327,-0.09614066666666665,-0.12499999999999999,0.0902396666666666,-0.036647333333333164,-0.12688700000000003,0.013332777777777804,-0.017720338102297537,0.028507533333333265
2011,GBR,0.0,1643.496,1025.8548125,1577.787,3.8322,0.48,248.77913311061616,0.79975,167.2334095835162,-30.065153510000002,23967.740310562956,0,0,0,1670.13,1840.727,1843.045,1014.428875,1000.943625,978.097625,1556.035,1518.131,1496.955,4.2379,4.544999999999999,4.5914166666666665,0.5,0.53,4.32,253.60937467195575,239.8007649389642,266.16302144439965,0.74273,0.63193,0.49327,160.08759053994729,154.97620925702367,151.69160001920542,-49.93137943,-51.59645316,-62.98233417,23777.155757682725,23489.35501271381,24602.13363468245,3.3522,3.7379,4.014999999999999,0.2714166666666662,-0.09267914253444426,0.01347253697729475,0.0249675423267162,0.05758367675143247,0.012252390276920731,-0.01594726159041515,-0.016276445288452585,0.07011035775948209,-76.92440000000013,-28.242199999999844,787.4800000000001,997.996875,1043.8068260869568,564.6208849999999,574.0996197916667,575.2211684782609,804.8971478285226,798.9511956547111,811.5915085092637,-2.7241100000000005,-2.5177187500000002,-2.5787500000000003,-6.3364,-6.569166666666666,-2.8999999999999995,113.75305178603239,104.10879380525085,136.1437046720205,0.3488348,0.24795291666666663,0.11404478260869566,39.61305730081209,35.93924585196716,34.07440342345973,-31.6358351648,-34.68844676541667,-48.077559417826095,4347.701678490674,4229.0634724185,5574.096098490925,3.61229,4.051447916666666,0.3212499999999995,-0.18457596286280087,-0.0867684588539716,-0.06368330131406111,-0.013557215738408887,-0.009301748108246768,-0.11157280924354722,0.04373231808520151,-98.38803636363622,0.17936,0.260693,0.559947,-0.081333,-0.040794,0.0363109999999999,0.077106,0.263907,0.0625957921908493,0.0210038,0.143049,0.301487,0.555464,-0.158439,0.0029,-0.0015959999999999,-0.004497,0.2194126666666667,0.0695785825979038,0.0507389,0.026339333333333326,-0.00321400000000005,-0.023125000000000062,0.029553666666666673,-0.0852883333333333,0.042257666666666534,0.1275473333333333,0.07099177777777779,0.022728184697840742,-0.009912999999999967,-0.01591833333333334,0.0820743333333333,-0.0661560000000001,-0.09799366666666665,-0.028495999999999973,-0.0014886666666665334,0.0270063333333333,0.04230644444444445,0.042412853481477705,0.03484076666666673
2012,GBR,0.0,1628.243,1036.601125,1660.13,2.8646,0.313,249.52712959990535,0.8316100000000001,171.963175277107,-59.860596900000004,24150.282061037648,0,0,0,1643.496,1670.13,1840.727,1025.8548125,1014.428875,1000.943625,1577.787,1556.035,1518.131,3.8322,4.2379,4.544999999999999,0.48,0.5,0.53,248.77913311061616,253.60937467195575,239.8007649389642,0.79975,0.74273,0.63193,167.2334095835162,160.08759053994729,154.97620925702367,-30.065153510000002,-49.93137943,-51.59645316,23967.740310562956,23777.155757682725,23489.35501271381,2.5515999999999996,3.3522,3.7379,4.014999999999999,-0.015947261590415124,0.011263419034676071,0.013979120006940687,-0.01904598979271771,0.008015447887144811,-0.009280825751933786,-0.03662803512489773,0.04909420309086686,-66.4085999999998,-76.92440000000013,730.5583076923077,787.4800000000001,997.996875,554.3306346153846,564.6208849999999,574.0996197916667,795.6915652197333,804.8971478285226,798.9511956547111,-3.025036538461539,-2.7241100000000005,-2.5177187500000002,-6.112692307692308,-6.3364,-6.569166666666666,104.54769284830692,113.75305178603239,104.10879380525085,0.3924380769230769,0.3488348,0.24795291666666663,45.23529721742669,39.61305730081209,35.93924585196716,-10.552846353846157,-31.6358351648,-34.68844676541667,4371.066936044339,4347.701678490674,4229.0634724185,3.087655769230769,3.61229,4.051447916666666,-0.10046104340425968,-0.08550683844243143,-0.07212439158127419,-0.08964459365302271,-0.013166620573692823,-0.1272755320281779,0.020893983496369558,-142.79249565217407,0.162206,0.239842,0.597952,-0.077636,-0.020851,-0.017154,0.003697,0.2869223333333333,0.0227615013857463,-0.0217029,0.17936,0.260693,0.559947,-0.081333,-0.040794,0.0363109999999999,0.077106,0.263907,0.0625957921908493,0.0210038,0.0065213333333333234,-0.047080333333333335,0.04055900000000012,0.053602,-0.043866333333333306,-0.01981800000000003,0.024048333333333335,0.06314355555555551,-0.027452320961978735,-0.0558240333333333,0.026339333333333326,-0.00321400000000005,-0.023125000000000062,0.029553666666666673,-0.0852883333333333,0.042257666666666534,0.1275473333333333,0.07099177777777779,0.022728184697840742,-0.009912999999999967
2013,GBR,0.0,1615.18,1049.76425,1722.147,3.1912,0.302,258.376739002406,0.8415600000000001,176.37368477008337,-87.09403712000001,24523.87833989095,0,0,0,1628.243,1643.496,1670.13,1036.601125,1025.8548125,1014.428875,1660.13,1577.787,1556.035,2.8646,3.8322,4.2379,0.313,0.48,0.5,249.52712959990535,248.77913311061616,253.60937467195575,0.8316100000000001,0.79975,0.74273,171.963175277107,167.2334095835162,160.08759053994729,-59.860596900000004,-30.065153510000002,-49.93137943,24150.282061037648,23967.740310562956,23777.155757682725,2.8891999999999998,2.5515999999999996,3.3522,3.7379,-0.009280825751933777,0.010475471157376796,0.05218892030419827,0.0030066689273195862,0.007616143537496611,-0.008022758273795616,-0.03930240995893105,0.0463456257593479,-18.01030000000009,-66.4085999999998,688.2475925925925,730.5583076923077,787.4800000000001,544.5461828703703,554.3306346153846,564.6208849999999,848.5645072486321,795.6915652197333,804.8971478285226,-3.8805981481481484,-3.025036538461539,-2.7241100000000005,-6.053296296296297,-6.112692307692308,-6.3364,101.42355256543661,104.54769284830692,113.75305178603239,0.40976333333333337,0.3924380769230769,0.3488348,48.2896815325943,45.23529721742669,39.61305730081209,-39.9574435825926,-10.552846353846157,-31.6358351648,4391.717318517385,4371.066936044339,4347.701678490674,2.172698148148148,3.087655769230769,3.61229,-0.0899307212809991,-0.08300606176425256,-0.031140576223198373,-0.0641440659463307,-0.013059516439737451,-0.1248588855810841,0.017309646824995813,-126.32700833333314,0.116191,0.167848,0.715961,-0.051657,-0.071994,-0.0460149999999999,0.0259789999999999,0.2673406666666667,0.031355543534331,-0.0421768,0.162206,0.239842,0.597952,-0.077636,-0.020851,-0.017154,0.003697,0.2869223333333333,0.0227615013857463,-0.0217029,-0.04534733333333331,-0.09949266666666673,0.14483999999999986,0.05414566666666667,-0.05241233333333334,-0.05186866666666657,0.0005436666666665674,0.010593333333333399,-0.020289748523835457,-0.05885673333333334,0.0065213333333333234,-0.047080333333333335,0.04055900000000012,0.053602,-0.043866333333333306,-0.01981800000000003,0.024048333333333335,0.06314355555555551,-0.027452320961978735,-0.0558240333333333
2014,GBR,0.0,1625.972,1076.945,1797.282,3.0986,0.38,278.7749026078591,0.8606100000000001,178.95055970149247,-90.89616032,25034.193108199277,0,0,0,1615.18,1628.243,1643.496,1049.76425,1036.601125,1025.8548125,1722.147,1660.13,1577.787,3.1912,2.8646,3.8322,0.302,0.313,0.48,258.376739002406,249.52712959990535,248.77913311061616,0.8415600000000001,0.8316100000000001,0.79975,176.37368477008337,171.963175277107,167.2334095835162,-87.09403712000001,-59.860596900000004,-30.065153510000002,24523.87833989095,24150.282061037648,23967.740310562956,2.7186,2.8891999999999998,2.5515999999999996,3.3522,-0.008022758273795665,0.01269835106536281,0.03735671302849766,0.03546551998850871,0.015469644532890865,0.006681608241805748,-0.011083615205381517,0.004258752817888627,-6.563499999999905,-18.01030000000009,650.6043214285716,688.2475925925925,730.5583076923077,538.2612299107143,544.5461828703703,554.3306346153846,880.2756319897524,848.5645072486321,795.6915652197333,-3.415405357142857,-3.8805981481481484,-3.025036538461539,-5.848107142857144,-6.053296296296297,-6.112692307692308,106.65089223345737,101.42355256543661,104.54769284830692,0.40507892857142863,0.40976333333333337,0.3924380769230769,50.975559542263724,48.2896815325943,45.23529721742669,-65.76383224607144,-39.9574435825926,-10.552846353846157,4608.466550280784,4391.717318517385,4371.066936044339,2.4327017857142854,2.172698148148148,3.087655769230769,-0.08534188634800918,-0.07770888327240534,-0.04481942882396571,-0.029309508738981173,-0.004722329650278849,-0.09183782599749289,-0.02544298176357868,-72.87562800000012,0.173725,0.154839,0.671436,0.018886,-0.0130089999999999,0.0575339999999999,0.070543,0.2227943333333334,0.0487136090875366,-0.0389555999999999,0.116191,0.167848,0.715961,-0.051657,-0.071994,-0.0460149999999999,0.0259789999999999,0.2673406666666667,0.031355543534331,-0.0421768,0.021139333333333343,-0.0679553333333334,0.04681600000000008,0.08909466666666668,0.031537333333333424,0.06648666666666657,0.03494900000000003,-0.04992899999999997,0.00980933005056106,-0.02466363333333324,-0.04534733333333331,-0.09949266666666673,0.14483999999999986,0.05414566666666667,-0.05241233333333334,-0.05186866666666657,0.0005436666666665674,0.010593333333333399,-0.020289748523835457,-0.05885673333333334
2015,GBR,0.0,1661.64,1110.176,1866.046,2.4087,0.44,295.62555949932033,0.8672,179.02231775406054,-96.44276384,25423.86029158919,0,0,0,1625.972,1615.18,1628.243,1076.945,1049.76425,1036.601125,1797.282,1722.147,1660.13,3.0986,3.1912,2.8646,0.38,0.302,0.313,278.7749026078591,258.376739002406,249.52712959990535,0.8606100000000001,0.8415600000000001,0.8316100000000001,178.95055970149247,176.37368477008337,171.963175277107,-90.89616032,-87.09403712000001,-59.860596900000004,25034.193108199277,24523.87833989095,24150.282061037648,1.9687000000000001,2.7186,2.8891999999999998,2.5515999999999996,0.006681608241805814,0.02589224199623867,0.043628679781691104,0.07894736842105253,0.020808893325744468,0.021936417109273743,-0.003540658594641218,0.008875062698456214,11.098300000000078,-6.563499999999905,638.9616896551724,650.6043214285716,688.2475925925925,546.8812478448275,538.2612299107143,544.5461828703703,925.0562998521746,880.2756319897524,848.5645072486321,-3.3902327586206904,-3.415405357142857,-3.8805981481481484,-5.568448275862069,-5.848107142857144,-6.053296296296297,123.37143886534298,106.65089223345737,101.42355256543661,0.41016068965517255,0.40507892857142863,0.40976333333333337,51.79465655842233,50.975559542263724,48.2896815325943,-67.29823709275863,-65.76383224607144,-39.9574435825926,4959.868678924253,4608.466550280784,4391.717318517385,2.1782155172413793,2.4327017857142854,2.172698148148148,-0.06758959531997881,-0.06173967508180073,-0.03694676818420205,0.01521910786281197,0.0007855737729418576,-0.08089346842388247,-0.019884339225100772,-58.625919230769156,0.187125,0.220072,0.592802,-0.032947,0.0652329999999999,0.0134,-0.051833,0.1875096666666666,0.0457855146780434,-0.0072318999999999,0.173725,0.154839,0.671436,0.018886,-0.0130089999999999,0.0575339999999999,0.070543,0.2227943333333334,0.0487136090875366,-0.0389555999999999,0.03641766666666668,0.032562333333333304,-0.06898099999999985,0.0038553333333333495,0.10051766666666653,0.015278333333333336,-0.08523933333333329,-0.07150944444444454,0.011508630008838762,0.027046533333333404,0.021139333333333343,-0.0679553333333334,0.04681600000000008,0.08909466666666668,0.031537333333333424,0.06648666666666657,0.03494900000000003,-0.04992899999999997,0.00980933005056106,-0.02466363333333324
2016,GBR,0.0,1719.569,1155.301,2000.228,1.9061,0.32,316.31934866427275,0.86775,180.203267326054,-108.39265008,25649.813255197038,0,0,0,1661.64,1625.972,1615.18,1110.176,1076.945,1049.76425,1866.046,1797.282,1722.147,2.4087,3.0986,3.1912,0.44,0.38,0.302,295.62555949932033,278.7749026078591,258.376739002406,0.8672,0.8606100000000001,0.8415600000000001,179.02231775406054,178.95055970149247,176.37368477008337,-96.44276384,-90.89616032,-87.09403712000001,25423.86029158919,25034.193108199277,24523.87833989095,1.5860999999999998,1.9687000000000001,2.7186,2.8891999999999998,0.021936417109273788,0.030856728988017026,0.038259994814392025,0.06044538706256627,0.015565398161855981,0.03486254543703793,0.006865089025761291,0.014980430444648016,34.88349999999999,11.098300000000078,653.3309666666668,638.9616896551724,650.6043214285716,561.8828729166665,546.8812478448275,538.2612299107143,962.9850898571023,925.0562998521746,880.2756319897524,-3.9671250000000007,-3.3902327586206904,-3.415405357142857,-5.322833333333333,-5.568448275862069,-5.848107142857144,136.10971446129278,123.37143886534298,106.65089223345737,0.40307866666666664,0.41016068965517255,0.40507892857142863,50.13992605904298,51.79465655842233,50.975559542263724,-70.60156604299999,-67.29823709275863,-65.76383224607144,5184.206906350024,4959.868678924253,4608.466550280784,1.3557083333333335,2.1782155172413793,2.4327017857142854,-0.050004110751821915,-0.05464623377685682,-0.041041426662390725,-0.003807670318529875,-0.00448501014173773,-0.06759866835976988,-0.013068816506583942,-38.79278888888883,0.170445,0.123236,0.706319,0.047209,-0.0968359999999999,-0.01668,0.080156,0.1809196666666667,0.0345251708805811,-0.0068602999999999,0.187125,0.220072,0.592802,-0.032947,0.0652329999999999,0.0134,-0.051833,0.1875096666666666,0.0457855146780434,-0.0072318999999999,0.011431333333333321,-0.0576836666666667,0.04625266666666661,0.06911500000000001,-0.0902459999999999,-0.024986333333333333,0.06525966666666672,-0.04496188888888886,-0.007426384886055903,0.0225944666666667,0.03641766666666668,0.032562333333333304,-0.06898099999999985,0.0038553333333333495,0.10051766666666653,0.015278333333333336,-0.08523933333333329,-0.07150944444444454,0.011508630008838762,0.027046533333333404
2017,GBR,0.0,1758.358,1204.67,2097.374,1.8237,0.29,330.5093755202401,0.8631399999999999,185.06875554385743,-77.97145133000001,25941.298227075255,0,0,0,1719.569,1661.64,1625.972,1155.301,1110.176,1076.945,2000.228,1866.046,1797.282,1.9061,2.4087,3.0986,0.32,0.44,0.38,316.31934866427275,295.62555949932033,278.7749026078591,0.86775,0.8672,0.8606100000000001,180.203267326054,179.02231775406054,178.95055970149247,-108.39265008,-96.44276384,-90.89616032,25649.813255197038,25423.86029158919,25034.193108199277,1.5337,1.5860999999999998,1.9687000000000001,2.7186,0.03486254543703802,0.04064670826967977,0.07190712340424621,0.06999999999999999,0.008887437274134106,0.02255739664997458,0.021160190262705807,0.0141064950072087,45.508699999999976,34.88349999999999,690.1847741935483,653.3309666666668,638.9616896551724,588.8826189516128,561.8828729166665,546.8812478448275,1066.1030547004216,962.9850898571023,925.0562998521746,-4.3417532258064515,-3.9671250000000007,-3.3902327586206904,-5.271129032258064,-5.322833333333333,-5.568448275862069,152.4128676758809,136.10971446129278,123.37143886534298,0.39062612903225813,0.40307866666666664,0.41016068965517255,49.70345866138993,50.13992605904298,51.79465655842233,-80.27398241064516,-70.60156604299999,-67.29823709275863,5242.927389107874,5184.206906350024,4959.868678924253,0.9293758064516128,1.3557083333333335,2.1782155172413793,-0.035411178732330274,-0.043034713369298844,-0.0060262505171235076,0.005873864962854844,-0.01101347069140168,-0.05097257855869537,-0.013492103098968639,-13.622132142857176,0.145605,0.131469,0.722926,0.014136,0.008233,-0.02484,-0.033073,0.166049,0.0493816848537997,-0.0166945999999999,0.170445,0.123236,0.706319,0.047209,-0.0968359999999999,-0.01668,0.080156,0.1809196666666667,0.0345251708805811,-0.0068602999999999,-0.031493333333333345,-0.03458000000000003,0.06607366666666659,0.0030866666666666733,0.023103666666666627,-0.042924666666666625,-0.06602833333333333,-0.031025555555555556,0.0063735866384126635,0.0009879999999999993,0.011431333333333321,-0.0576836666666667,0.04625266666666661,0.06911500000000001,-0.0902459999999999,-0.024986333333333333,0.06525966666666672,-0.04496188888888886,-0.007426384886055903,0.0225944666666667
2018,GBR,0.0,1840.975,1246.17,2154.778,1.8363,0.6,341.33341829671474,0.8577500000000001,189.69547443245386,-78.86078144,26109.672726731733,0,0,0,1758.358,1719.569,1661.64,1204.67,1155.301,1110.176,2097.374,2000.228,1866.046,1.8237,1.9061,2.4087,0.29,0.32,0.44,330.5093755202401,316.31934866427275,295.62555949932033,0.8631399999999999,0.86775,0.8672,185.06875554385743,180.203267326054,179.02231775406054,-77.97145133000001,-108.39265008,-96.44276384,25941.298227075255,25649.813255197038,25423.86029158919,1.2363,1.5337,1.5860999999999998,1.9687000000000001,0.02255739664997449,0.04273258657267685,0.048567463309182615,0.044859813084112056,0.011364019261199019,0.04698531243353177,0.02645211973209542,0.007290257149186153,57.6793999999999,45.508699999999976,707.4054999999998,690.1847741935483,653.3309666666668,619.8490371093751,588.8826189516128,561.8828729166665,1129.9333342410332,1066.1030547004216,962.9850898571023,-4.2884734375,-4.3417532258064515,-3.9671250000000007,-5.13640625,-5.271129032258064,-5.322833333333333,161.839992416977,152.4128676758809,136.10971446129278,0.3738090624999999,0.39062612903225813,0.40307866666666664,53.0157137960249,49.70345866138993,50.13992605904298,-47.34422171031251,-80.27398241064516,-70.60156604299999,5370.57088007647,5242.927389107874,5184.206906350024,0.8479328125000001,0.9293758064516128,1.3557083333333335,-0.046574031431254125,-0.039560618506001816,-0.02917151543421538,-0.01945580146796389,-0.008181615456227037,-0.043981563137349244,-0.019858604187025564,-2.5272034482759054,0.174492,0.112176,0.713331,0.062316,-0.019293,0.0288869999999999,0.04818,0.158259,0.0536896712506231,-0.0315455,0.145605,0.131469,0.722926,0.014136,0.008233,-0.02484,-0.033073,0.166049,0.0493816848537997,-0.0166945999999999,0.006766999999999995,-0.04608300000000004,0.03931533333333348,0.05285000000000001,-0.01150300000000001,0.03826033333333324,0.04976333333333333,-0.019900444444444415,0.010458881113148362,-0.021283233333333436,-0.031493333333333345,-0.03458000000000003,0.06607366666666659,0.0030866666666666733,0.023103666666666627,-0.042924666666666625,-0.06602833333333333,-0.031025555555555556,0.0063735866384126635,0.0009879999999999993
2019,GBR,0.0,1891.344,1289.753,2237.762,1.3085,0.0,344.5732427045538,0.85243,193.10999297223805,-68.63850265999999,26341.025966169807,0,0,0,1840.975,1758.358,1719.569,1246.17,1204.67,1155.301,2154.778,2097.374,2000.228,1.8363,1.8237,1.9061,0.6,0.29,0.32,341.33341829671474,330.5093755202401,316.31934866427275,0.8577500000000001,0.8631399999999999,0.86775,189.69547443245386,185.06875554385743,180.203267326054,-78.86078144,-77.97145133000001,-108.39265008,26109.672726731733,25941.298227075255,25649.813255197038,1.3085,1.2363,1.5337,1.5860999999999998,0.04698531243353172,0.03444926826433795,0.02736946295701196,0.03274957861463687,0.00649059650687581,0.0273599587175275,0.03480175150684809,0.012214071364970847,59.794200000000075,57.6793999999999,768.5859696969694,707.4054999999998,690.1847741935483,642.5657329545455,619.8490371093751,588.8826189516128,1153.096930173123,1129.9333342410332,1066.1030547004216,-4.145919696969697,-4.2884734375,-4.3417532258064515,-4.670757575757576,-5.13640625,-5.271129032258064,167.75979299899777,161.839992416977,152.4128676758809,0.35709151515151527,0.3738090624999999,0.39062612903225813,56.03589590292361,53.0157137960249,49.70345866138993,-46.798878435151515,-47.34422171031251,-80.27398241064516,5376.200807609417,5370.57088007647,5242.927389107874,0.5248378787878788,0.8479328125000001,0.9293758064516128,-0.020690677165470205,-0.04660766748602815,-0.04945790592906681,-0.03095804214156521,-0.012799362727543149,-0.03421317126139176,-0.014294189836175532,9.727736666666544,0.208284,0.106245,0.685471,0.102039,-0.0059309999999999,0.0337919999999999,0.039723,0.1222936666666667,0.0096809584408427,-0.0070266,0.174492,0.112176,0.713331,0.062316,-0.019293,0.0288869999999999,0.04818,0.158259,0.0536896712506231,-0.0315455,0.044769999999999976,-0.016048666666666697,-0.028720999999999997,0.06081866666666668,0.030034333333333392,0.03800299999999993,0.007968666666666666,-0.046115555555555535,-0.036184550554158604,0.011340199999999929,0.006766999999999995,-0.04608300000000004,0.03931533333333348,0.05285000000000001,-0.01150300000000001,0.03826033333333324,0.04976333333333333,-0.019900444444444415,0.010458881113148362,-0.021283233333333436
2020,GBR,0.0,1967.023,1328.254,2547.679,0.7393,0.0,354.3400018487326,1.0447,194.84798290898817,-78.42000807000001,23646.774125758013,0,0,0,1891.344,1840.975,1758.358,1289.753,1246.17,1204.67,2237.762,2154.778,2097.374,1.3085,1.8363,1.8237,0.0,0.6,0.29,344.5732427045538,341.33341829671474,330.5093755202401,0.85243,0.8577500000000001,0.8631399999999999,193.10999297223805,189.69547443245386,185.06875554385743,-68.63850265999999,-78.86078144,-77.97145133000001,26341.025966169807,26109.672726731733,25941.298227075255,0.7393,1.3085,1.2363,1.5337,0.027359958717527475,0.03497355898472909,0.038511623935273326,0.009491670707210865,0.008860824946350604,0.040013345007571255,0.03230088926701128,0.012941806805977922,67.63639999999965,59.794200000000075,796.3495,768.5859696969694,707.4054999999998,667.2497408088235,642.5657329545455,619.8490371093751,1202.1663145797963,1153.096930173123,1129.9333342410332,-4.551780882352942,-4.145919696969697,-4.2884734375,-5.133382352941176,-4.670757575757576,-5.13640625,166.06550584804282,167.75979299899777,161.839992416977,0.3412688235294118,0.35709151515151527,0.3738090624999999,57.80229985732768,56.03589590292361,53.0157137960249,-35.200162054117634,-46.798878435151515,-47.34422171031251,5449.430493882508,5376.200807609417,5370.57088007647,0.5816014705882353,0.5248378787878788,0.8479328125000001,-0.039689040664338995,-0.04467102320545434,-0.036817020528712496,-0.05327782755985287,-0.010041274811476137,-0.03564487189931007,-0.01311976096278797,11.528738709677476,0.208519,0.103126,0.688354,0.105393,-0.003119,0.000235,0.0033539999999999,0.11663,0.0131886743458162,-0.009096,0.208284,0.106245,0.685471,0.102039,-0.0059309999999999,0.0337919999999999,0.039723,0.1222936666666667,0.0096809584408427,-0.0070266,0.032392000000000004,-0.013504000000000058,-0.018888666666666665,0.045896000000000006,0.002544666666666627,-0.012377999999999929,-0.014922666666666766,-0.03223722222222224,-0.024395430502605633,0.009326233333333298,0.044769999999999976,-0.016048666666666697,-0.028720999999999997,0.06081866666666668,0.030034333333333392,0.03800299999999993,0.007968666666666666,-0.046115555555555535,-0.036184550554158604,0.011340199999999929
