year,iso,crisisjst,tloans,tmort,money,ltrate,stir,hpnom,debtgdp,cpi,ca,rgdpmad,target_h1,target_h2,target_h3,tloans_lag1,tloans_lag2,tloans_lag3,tmort_lag1,tmort_lag2,tmort_lag3,money_lag1,money_lag2,money_lag3,ltrate_lag1,ltrate_lag2,ltrate_lag3,stir_lag1,stir_lag2,stir_lag3,hpnom_lag1,hpnom_lag2,hpnom_lag3,debtgdp_lag1,debtgdp_lag2,debtgdp_lag3,cpi_lag1,cpi_lag2,cpi_lag3,ca_lag1,ca_lag2,ca_lag3,rgdpmad_lag1,rgdpmad_lag2,rgdpmad_lag3,term_spread,term_spread_lag1,term_spread_lag2,term_spread_lag3,tloans_gr_lag1,tmort_gr_lag1,money_gr_lag1,hpnom_gr_lag1,rgdpmad_gr_lag1,tloans_gr_raw,tloans_gr_roll3_mean_lag1,tloans_gr_roll3_std_lag1,tloans_slope4,tloans_slope4_lag1,tloans_lag1_dm,tloans_lag2_dm,tloans_lag3_dm,tmort_lag1_dm,tmort_lag2_dm,tmort_lag3_dm,money_lag1_dm,money_lag2_dm,money_lag3_dm,ltrate_lag1_dm,ltrate_lag2_dm,ltrate_lag3_dm,stir_lag1_dm,stir_lag2_dm,stir_lag3_dm,hpnom_lag1_dm,hpnom_lag2_dm,hpnom_lag3_dm,debtgdp_lag1_dm,debtgdp_lag2_dm,debtgdp_lag3_dm,cpi_lag1_dm,cpi_lag2_dm,cpi_lag3_dm,ca_lag1_dm,ca_lag2_dm,ca_lag3_dm,rgdpmad_lag1_dm,rgdpmad_lag2_dm,rgdpmad_lag3_dm,term_spread_lag1_dm,term_spread_lag2_dm,term_spread_lag3_dm,tloans_gr_lag1_dm,tmort_gr_lag1_dm,money_gr_lag1_dm,hpnom_gr_lag1_dm,rgdpmad_gr_lag1_dm,tloans_gr_roll3_mean_lag1_dm,tloans_gr_roll3_std_lag1_dm,tloans_slope4_lag1_dm
2006,FIN,0.0,760159.8125,328837.625,480545.79006,3.7055165365987435,4.27760833333333,147.34757850162867,0.381117,129.90348881148114,40410.635965331094,23434.467453076344,0,0,0,682748.6875,606861.8125,549539.6875,288305.0938,247001.6719,214323.8906,455734.25877,425910.47709,407050.62153,3.2765692886052666,4.012259490758669,4.067210381804597,3.079225,2.18468333333333,2.10633333333333,136.03049576547232,128.13049120521174,119.63534071661238,0.39929699999999996,0.42641599999999996,0.427482,128.26830508569043,127.282201922809,127.0949671450467,28171.1362383927,52888.521353140204,38923.4352175578,22478.604138269035,21879.093145856466,21053.137627512053,-0.5720917967345862,0.19734428860526654,1.8275761574253386,1.960877048471267,0.12504803142478174,0.1672191997012956,0.07002359247832707,0.061655929716277,0.0274010896345631,0.11338158010007149,0.11257088203346093,0.010993262402484869,70774.72500000005,61812.178110000066,331393.509365,268954.35196315794,223389.5729055556,157147.06430499998,121940.67621578946,94221.94463333335,156544.4609643835,133390.1887204037,120893.12944709277,-4.6650314930126395,-4.1361487272202515,-4.307931049295116,-3.8743645666666735,-5.019901298245625,-5.381487481481493,49.08371712377851,43.351276382650454,36.79257733260948,0.03522169999999997,0.06562178947368419,0.0703926666666666,20.9227098592727,20.98590178567501,21.954148508352304,13344.521653363845,40065.165019064574,27550.083265897854,5125.862265763015,4764.58028773731,4157.43725658139,-0.7906669263459662,0.8837525710253744,1.073556432186375,0.05042773797499282,0.08824428642103403,0.0158849547736783,0.009032964172240414,0.005090114390794782,0.038898349037789895,-0.05364864849828861,41037.76873411771
2007,FIN,0.0,849058.5,369655.9063,555991.15803,4.237804883222464,4.63423333333333,155.71595765472313,0.339041,131.95995078723703,44802.62239111679,24651.340279395088,0,0,0,760159.8125,682748.6875,606861.8125,328837.625,288305.0938,247001.6719,480545.79006,455734.25877,425910.47709,3.7055165365987435,3.2765692886052666,4.012259490758669,4.27760833333333,3.079225,2.18468333333333,147.34757850162867,136.03049576547232,128.13049120521174,0.381117,0.39929699999999996,0.42641599999999996,129.90348881148114,128.26830508569043,127.282201922809,40410.635965331094,28171.1362383927,52888.521353140204,23434.467453076344,22478.604138269035,21879.093145856466,-0.39642845011086614,-0.5720917967345862,0.19734428860526654,1.8275761574253386,0.1133815801000716,0.14058902208685162,0.0544429803389477,0.08319518849411477,0.042523250506466534,0.11694736559096897,0.11424631892979471,0.01039635060230584,80400.11874999997,70774.72500000005,393023.99106190476,331393.509365,268954.35196315794,190196.40196666666,157147.06430499998,121940.67621578946,173901.4941132224,156544.4609643835,133390.1887204037,-4.013939888209037,-4.6650314930126395,-4.1361487272202515,-2.4914876825396925,-3.8743645666666735,-5.019901298245625,58.0634799968978,49.08371712377851,43.351276382650454,0.01536447619047615,0.03522169999999997,0.06562178947368419,21.561574067955192,20.9227098592727,20.98590178567501,24948.567968237294,13344.521653363845,40065.165019064574,5837.6369012482755,5125.862265763015,4764.58028773731,-1.5224522056693444,-0.7906669263459662,0.8837525710253744,0.03623989975153305,0.05720189448553836,-0.0004899051043849786,0.03012057474146615,0.019957769543158477,0.03852650440581895,-0.05142194721961035,47720.43958333337
2008,FIN,0.0,947563.0,402122.5,629694.42711,4.454329089876309,1.22835833333333,157.22307491856677,0.325607,137.12763065347642,29372.8512737835,24694.057867391202,0,0,0,849058.5,760159.8125,682748.6875,369655.9063,328837.625,288305.0938,555991.15803,480545.79006,455734.25877,4.237804883222464,3.7055165365987435,3.2765692886052666,4.63423333333333,4.27760833333333,3.079225,155.71595765472313,147.34757850162867,136.03049576547232,0.339041,0.381117,0.39929699999999996,131.95995078723703,129.90348881148114,128.26830508569043,44802.62239111679,40410.635965331094,28171.1362383927,24651.340279395088,23434.467453076344,22478.604138269035,3.2259707565429787,-0.39642845011086614,-0.5720917967345862,0.19734428860526654,0.11694736559096908,0.12412898706466444,0.15699933186508627,0.056793462357455395,0.05192662597327339,0.11601615200837156,0.11845899237194073,0.005978317762687827,88334.16249999999,80400.11874999997,464057.95169545454,393023.99106190476,331393.509365,222369.3922681818,190196.40196666666,157147.06430499998,241442.24871443957,173901.4941132224,156544.4609643835,-3.299199728484907,-4.013939888209037,-4.6650314930126395,-2.0216132424242517,-2.4914876825396925,-3.8743645666666735,63.79261005922416,58.0634799968978,49.08371712377851,-0.027409909090909124,0.01536447619047615,0.03522169999999997,22.637964495167665,21.561574067955192,20.9227098592727,28206.52857728493,24948.567968237294,13344.521653363845,6789.162595692094,5837.6369012482755,5125.862265763015,-1.2775864860606543,-1.5224522056693444,-0.7906669263459662,0.03807997573045277,0.038017959725944586,0.10208977523624813,0.0022845355218798283,0.028410775031719692,0.04081285262767402,-0.05326888269824785,54834.23124999995
2009,FIN,0.0,958280.25,427262.5,633101.3304,5.1424499080288,0.810958333333333,158.39705537459287,0.41531399999999996,139.3682068273652,21569.147062587603,22561.739564366093,0,0,0,947563.0,849058.5,760159.8125,402122.5,369655.9063,328837.625,629694.42711,555991.15803,480545.79006,4.454329089876309,4.237804883222464,3.7055165365987435,1.22835833333333,4.63423333333333,4.27760833333333,157.22307491856677,155.71595765472313,147.34757850162867,0.325607,0.339041,0.381117,137.12763065347642,131.95995078723703,129.90348881148114,29372.8512737835,44802.62239111679,40410.635965331094,24694.057867391202,24651.340279395088,23434.467453076344,4.331491574695467,3.2259707565429787,-0.39642845011086614,-0.5720917967345862,0.11601615200837162,0.08782923022918308,0.13256194458405962,0.00967863080022567,0.0017328708099421195,0.011310329761714977,0.115448365899804,0.0018494573097486992,69286.58125000006,88334.16249999999,542386.0190130435,464057.95169545454,393023.99106190476,245167.75152173915,222369.3922681818,190196.40196666666,304648.0287198987,241442.24871443957,173901.4941132224,-2.9392320553751956,-3.299199728484907,-4.013939888209037,-5.339592014492762,-2.0216132424242517,-2.4914876825396925,62.5261355813624,63.79261005922416,58.0634799968978,-0.03965217391304354,-0.027409909090909124,0.01536447619047615,26.821385035530184,22.637964495167665,21.561574067955192,11550.3866522436,28206.52857728493,24948.567968237294,6536.699201266816,6789.162595692094,5837.6369012482755,2.400359959117567,-1.2775864860606543,-1.5224522056693444,0.035417854160107454,-9.886187988791817e-06,0.07301194362630109,-0.04493413855907171,-0.02307437899668975,0.03585875698279091,-0.05486112968936565,60026.56343749998
2010,FIN,0.0,1017966.5,456314.0,674424.1539,5.6484935524041955,1.3906,172.81892117263845,0.469047,141.71800328828203,16656.660968117103,23290.483285665083,0,0,0,958280.25,947563.0,849058.5,427262.5,402122.5,369655.9063,633101.3304,629694.42711,555991.15803,5.1424499080288,4.454329089876309,4.237804883222464,0.810958333333333,1.22835833333333,4.63423333333333,158.39705537459287,157.22307491856677,155.71595765472313,0.41531399999999996,0.325607,0.339041,139.3682068273652,137.12763065347642,131.95995078723703,21569.147062587603,29372.8512737835,44802.62239111679,22561.739564366093,24694.057867391202,24651.340279395088,4.257893552404195,4.331491574695467,3.2259707565429787,-0.39642845011086614,0.011310329761715053,0.06251826246976978,0.0054104072440914015,0.007466973004020946,-0.08634944951031565,0.062284754381612295,0.0814246157870185,0.0607225379765426,51744.124999999985,69286.58125000006,530503.8515541668,542386.0190130435,464057.95169545454,260092.42854166668,245167.75152173915,222369.3922681818,295361.26414656953,304648.0287198987,241442.24871443957,-2.1286432349154056,-2.9392320553751956,-3.299199728484907,-5.534509013888895,-5.339592014492762,-2.0216132424242517,61.09486038816506,62.5261355813624,63.79261005922416,0.05170699999999995,-0.03965217391304354,-0.027409909090909124,27.94440349960523,26.821385035530184,22.637964495167665,3265.4163305375514,11550.3866522436,28206.52857728493,4132.018431522254,6536.699201266816,6789.162595692094,3.40586577897349,2.400359959117567,-1.2775864860606543,-0.07082787478916247,-0.025320424113141712,-0.05731402604524544,-0.045192138157055924,-0.11015346544752622,0.00020506337078764203,0.006505638690581232,38120.57440476196
2011,FIN,0.0,1086997.875,486246.3125,710538.51792,9.449968696387224,0.573183333333333,178.2226996742671,0.48271200000000003,146.42851823881847,-16952.294138976,23783.247093498445,0,0,0,1017966.5,958280.25,947563.0,456314.0,427262.5,402122.5,674424.1539,633101.3304,629694.42711,5.6484935524041955,5.1424499080288,4.454329089876309,1.3906,0.810958333333333,1.22835833333333,172.81892117263845,158.39705537459287,157.22307491856677,0.469047,0.41531399999999996,0.325607,141.71800328828203,139.3682068273652,137.12763065347642,16656.660968117103,21569.147062587603,29372.8512737835,23290.483285665083,22561.739564366093,24694.057867391202,8.87678536305389,4.257893552404195,4.331491574695467,3.2259707565429787,0.06228475438161227,0.06799449986834791,0.06527047332832465,0.09104882514349365,0.03229997931763933,0.06781301251072613,0.06320374538389961,0.05235896018289348,47799.087499999994,51744.124999999985,568969.947492,530503.8515541668,542386.0190130435,278740.23140000005,260092.42854166668,245167.75152173915,324869.63708070683,295361.26414656953,304648.0287198987,-1.5374538611433932,-2.1286432349154056,-2.9392320553751956,-4.733486986666672,-5.534509013888895,-5.339592014492762,73.07293177068406,61.09486038816506,62.5261355813624,0.10337172000000006,0.05170699999999995,-0.03965217391304354,29.176423820537835,27.94440349960523,26.821385035530184,-1777.6864171544512,3265.4163305375514,11550.3866522436,4695.481415560353,4132.018431522254,6536.699201266816,3.196033125523279,3.40586577897349,2.400359959117567,-0.01690228871971683,-0.018789169043182688,0.0049341244575397195,0.04027271973896077,0.01308569110740902,-0.018024722831061143,-0.002140792959180113,18845.36477272724
2012,FIN,0.0,1144008.625,513388.625,731170.20102,6.074160458666865,0.220666666666667,183.12815374592836,0.5362250000000001,151.05789811899123,-24563.655887305504,23338.12735748588,0,0,0,1086997.875,1017966.5,958280.25,486246.3125,456314.0,427262.5,710538.51792,674424.1539,633101.3304,9.449968696387224,5.6484935524041955,5.1424499080288,0.573183333333333,1.3906,0.810958333333333,178.2226996742671,172.81892117263845,158.39705537459287,0.48271200000000003,0.469047,0.41531399999999996,146.42851823881847,141.71800328828203,139.3682068273652,-16952.294138976,16656.660968117103,21569.147062587603,23783.247093498445,23290.483285665083,22561.739564366093,5.853493792000198,8.87678536305389,4.257893552404195,4.331491574695467,0.06781301251072604,0.06559586710028621,0.05354844397425722,0.03126844251174616,0.021157302825770483,0.05244789461984922,0.0471360322180178,0.031148854342514524,62621.65000000002,47799.087499999994,616117.862973077,568969.947492,530503.8515541668,297951.7657692308,278740.23140000005,260092.42854166668,348489.0150591411,324869.63708070683,295361.26414656953,2.3231541236528432,-1.5374538611433932,-2.1286432349154056,-5.3688464615384675,-4.733486986666672,-5.534509013888895,75.66621289651715,73.07293177068406,61.09486038816506,0.1130608846153846,0.10337172000000006,0.05170699999999995,32.76476862413051,29.176423820537835,27.94440349960523,-35318.26896974161,-1777.6864171544512,3265.4163305375514,5007.649784333706,4695.481415560353,4132.018431522254,7.69200058519131,3.196033125523279,3.40586577897349,-0.010697939041814389,-0.020436235049517068,-0.0069852698748293085,-0.02111857168234514,0.001419586971243808,-0.03334140587898208,-0.02326169909292657,14080.96358695651
2013,FIN,0.0,1183210.5,525085.8125,749744.66154,3.730121560082133,0.209933333333333,186.03720233479135,0.562292,154.4047197714923,-21842.778237953404,23019.300328763882,0,0,0,1144008.625,1086997.875,1017966.5,513388.625,486246.3125,456314.0,731170.20102,710538.51792,674424.1539,6.074160458666865,9.449968696387224,5.6484935524041955,0.220666666666667,0.573183333333333,1.3906,183.12815374592836,178.2226996742671,172.81892117263845,0.5362250000000001,0.48271200000000003,0.469047,151.05789811899123,146.42851823881847,141.71800328828203,-24563.655887305504,-16952.294138976,16656.660968117103,23338.12735748588,23783.247093498445,23290.483285665083,3.5201882267488003,5.853493792000198,8.87678536305389,4.257893552404195,0.05244789461984919,0.055820089124069196,0.02903668496452005,0.027524294495745134,-0.018715683954452427,0.034267114900466744,0.06084855383739588,0.007782590568219727,55274.27499999995,62621.65000000002,650309.4328629631,616117.862973077,568969.947492,314058.8276851852,297951.7657692308,278740.23140000005,356213.69760139525,348489.0150591411,324869.63708070683,-1.1386968593879914,2.3231541236528432,-1.5374538611433932,-5.522516962962968,-5.3688464615384675,-4.733486986666672,77.7692146386778,75.66621289651715,73.07293177068406,0.1623864444444445,0.1130608846153846,0.10337172000000006,36.18063855526141,32.76476862413051,29.176423820537835,-41621.54668215476,-35318.26896974161,-1777.6864171544512,4377.061537790258,5007.649784333706,4695.481415560353,4.383820103574976,7.69200058519131,3.196033125523279,-0.025651597738775296,-0.029426003985368036,-0.031228364658611504,-0.024050466941332897,-0.03850799930787309,-0.018295228024444714,-0.0456974949035043,28316.819270833344
2014,FIN,0.0,1113021.5533491285,533700.61626,772665.45069,2.330095723877164,0.2099273911475,185.29601826174434,0.598259,156.2723866796712,-16385.647281469202,22831.816702445525,0,0,0,1183210.5,1144008.625,1086997.875,525085.8125,513388.625,486246.3125,749744.66154,731170.20102,710538.51792,3.730121560082133,6.074160458666865,9.449968696387224,0.209933333333333,0.220666666666667,0.573183333333333,186.03720233479135,183.12815374592836,178.2226996742671,0.562292,0.5362250000000001,0.48271200000000003,154.4047197714923,151.05789811899123,146.42851823881847,-21842.778237953404,-24563.655887305504,-16952.294138976,23019.300328763882,23338.12735748588,23783.247093498445,2.120168332729664,3.5201882267488003,5.853493792000198,8.87678536305389,0.03426711490046677,0.022784274778195564,0.025403743880820284,0.01588531598969209,-0.013661208709606706,-0.05932076046559043,0.051509340677014036,0.016792631546223215,11727.29100473855,55274.27499999995,666285.970975,650309.4328629631,616117.862973077,314539.62848214287,314058.8276851852,297951.7657692308,362066.2403499168,356213.69760139525,348489.0150591411,-3.4420680129945813,-1.1386968593879914,2.3231541236528432,-5.336017547619052,-5.522516962962968,-5.3688464615384675,77.90079127615942,77.7692146386778,75.66621289651715,0.1826539285714286,0.1623864444444445,0.1130608846153846,38.23529454507457,36.18063855526141,32.76476862413051,-37414.185222725704,-41621.54668215476,-35318.26896974161,3901.91088271861,4377.061537790258,5007.649784333706,1.8939495346244717,4.383820103574976,7.69200058519131,-0.04288231828264752,-0.061371966331783594,-0.03370469964384418,-0.03479868741252176,-0.03202730186643948,-0.02693077856850177,-0.03492985796767373,19836.771499999937
2015,FIN,0.0,1156457.374071562,546739.60215,850025.34372,1.1638176107644125,-0.0192770782357739,185.29601826174434,0.636417,156.0289814685802,-11776.5733347885,22870.008468200183,0,0,0,1113021.5533491285,1183210.5,1144008.625,533700.61626,525085.8125,513388.625,772665.45069,749744.66154,731170.20102,2.330095723877164,3.730121560082133,6.074160458666865,0.2099273911475,0.209933333333333,0.220666666666667,185.29601826174434,186.03720233479135,183.12815374592836,0.598259,0.562292,0.5362250000000001,156.2723866796712,154.4047197714923,151.05789811899123,-16385.647281469202,-21842.778237953404,-24563.655887305504,22831.816702445525,23019.300328763882,23338.12735748588,1.1830946890001863,2.120168332729664,3.5201882267488003,5.853493792000198,-0.059320760465590476,0.016406468342734053,0.030571460292788104,-0.003984063745020089,-0.008144627492612617,0.039025138903854284,0.00913141635157518,0.059974249232962955,-3284.269943618489,11727.29100473855,573121.6460146457,666285.970975,650309.4328629631,312308.2381565517,314539.62848214287,314058.8276851852,372501.98672923,362066.2403499168,356213.69760139525,-4.723401848751461,-3.4420680129945813,-1.1386968593879914,-5.152022884714574,-5.336017547619052,-5.522516962962968,74.47337302117587,77.90079127615942,77.7692146386778,0.21232251724137935,0.1826539285714286,0.1623864444444445,38.78450302066469,38.23529454507457,36.18063855526141,-30666.90994821648,-37414.185222725704,-41621.54668215476,3579.8786052720243,3901.91088271861,4377.061537790258,0.4286210359631122,1.8939495346244717,4.383820103574976,-0.13493868228146735,-0.06555791682682426,-0.02733324395888193,-0.053425256882501014,-0.025366888439929694,-0.06831126665066278,0.00954545816231319,-24473.165245261458
2016,FIN,0.0,1194933.8984871295,559231.58088,862719.4772699999,0.724207825054455,-0.26,186.78209232820356,0.631764,156.63593420649298,-25853.132929818603,23446.339893403805,0,0,0,1156457.374071562,1113021.5533491285,1183210.5,546739.60215,533700.61626,525085.8125,850025.34372,772665.45069,749744.66154,1.1638176107644125,2.330095723877164,3.730121560082133,-0.0192770782357739,0.2099273911475,0.209933333333333,185.29601826174434,185.29601826174434,186.03720233479135,0.636417,0.598259,0.562292,156.0289814685802,156.2723866796712,154.4047197714923,-11776.5733347885,-16385.647281469202,-21842.778237953404,22870.008468200183,22831.816702445525,23019.300328763882,0.984207825054455,1.1830946890001863,2.120168332729664,3.5201882267488003,0.03902513890385438,0.0244312738129721,0.10012081290928264,0.0,0.0016727431834439844,0.033271026912217616,0.0046571644462435335,0.055457559044032975,7860.601618382204,-3284.269943618489,597453.4118699244,573121.6460146457,666285.970975,314936.9494413334,312308.2381565517,314539.62848214287,437445.1468682557,372501.98672923,362066.2403499168,-5.732233233572497,-4.723401848751461,-3.4420680129945813,-5.209493257940695,-5.152022884714574,-5.336017547619052,71.99092725380335,74.47337302117587,77.90079127615942,0.24340310000000004,0.21232251724137935,0.1826539285714286,37.24828104221821,38.78450302066469,38.23529454507457,-25035.605669928562,-30666.90994821648,-37414.185222725704,3498.741084184283,3579.8786052720243,3901.91088271861,-0.5227399756318025,0.4286210359631122,1.8939495346244717,-0.031939724902316724,-0.0552724935349716,0.04315863431136716,-0.04759894290015331,-0.014674797472841035,-0.07034583046132789,0.004687858753300599,-38578.31266601622
2017,FIN,0.0,1233542.162744112,571557.07917,912931.16712,0.7890011191741148,-0.32905,189.6912398149129,0.611672,157.9512585202731,-10804.562897181902,24124.546422643263,0,0,0,1194933.8984871295,1156457.374071562,1113021.5533491285,559231.58088,546739.60215,533700.61626,862719.4772699999,850025.34372,772665.45069,0.724207825054455,1.1638176107644125,2.330095723877164,-0.26,-0.0192770782357739,0.2099273911475,186.78209232820356,185.29601826174434,185.29601826174434,0.631764,0.636417,0.598259,156.63593420649298,156.0289814685802,156.2723866796712,-25853.132929818603,-11776.5733347885,-16385.647281469202,23446.339893403805,22870.008468200183,22831.816702445525,1.1180511191741147,0.984207825054455,1.1830946890001863,2.120168332729664,0.03327102691221767,0.022848132238594915,0.014933829495537234,0.008020000000000187,0.025200315338972743,0.03230995815405646,0.004325135116827157,0.05519399849230963,40003.83526005182,7860.601618382204,616657.2455800105,597453.4118699244,573121.6460146457,317269.67173774197,314936.9494413334,312308.2381565517,436028.1466483119,437445.1468682557,372501.98672923,-5.986932269812375,-5.732233233572497,-4.723401848751461,-5.2821680100939306,-5.209493257940695,-5.152022884714574,71.15471334433343,71.99092725380335,74.47337302117587,0.23089838709677418,0.24340310000000004,0.21232251724137935,36.65367632715619,37.24828104221821,38.78450302066469,-38304.56508205774,-25035.605669928562,-30666.90994821648,3962.209893769057,3498.741084184283,3579.8786052720243,-0.7047642597184436,-0.5227399756318025,0.4286210359631122,-0.03662917939720954,-0.055013218658183066,-0.04346697024609048,-0.03799231147014801,0.009341934598449089,-0.06825214149897435,0.004262647899739305,-26055.64422308638
2018,FIN,0.0,1284662.3932826435,581429.493130285,929281.9246200001,0.9358110270116207,-0.3220917,191.66464240940047,0.597786,159.7970813710464,-25611.140410758,24356.51871945604,0,0,0,1233542.162744112,1194933.8984871295,1156457.374071562,571557.07917,559231.58088,546739.60215,912931.16712,862719.4772699999,850025.34372,0.7890011191741148,0.724207825054455,1.1638176107644125,-0.32905,-0.26,-0.0192770782357739,189.6912398149129,186.78209232820356,185.29601826174434,0.611672,0.631764,0.636417,157.9512585202731,156.63593420649298,156.0289814685802,-10804.562897181902,-25853.132929818603,-11776.5733347885,24124.546422643263,23446.339893403805,22870.008468200183,1.2579027270116208,1.1180511191741147,0.984207825054455,1.1830946890001863,0.03230995815405637,0.022040061240112305,0.058201641637778447,0.015575087795876836,0.028925901966910368,0.041441818595653324,0.03486870799004279,0.0036315081915707583,42322.33218902275,40003.83526005182,635994.9709126177,616657.2455800105,597453.4118699244,319680.4927859375,317269.67173774197,314936.9494413334,472613.9569155522,436028.1466483119,437445.1468682557,-5.735047342261078,-5.986932269812375,-5.732233233572497,-5.186150259778495,-5.2821680100939306,-5.209493257940695,71.84027603903236,71.15471334433343,71.99092725380335,0.2035908125,0.23089838709677418,0.24340310000000004,36.823573255712674,36.65367632715619,37.24828104221821,-22058.977390606735,-38304.56508205774,-25035.605669928562,4516.59736382823,3962.209893769057,3498.741084184283,-0.5488970824825825,-0.7047642597184436,-0.5227399756318025,-0.036408661723202805,-0.054046669699950076,0.0012030022266697818,-0.02921166523975046,0.012766168497404487,-0.03543349724245957,-0.047441930664324214,6986.059909034491
2019,FIN,0.0,1340151.1792909286,596676.4225149387,964694.6925,0.3280669469718537,-0.3563333,193.61025060114878,0.595334,161.61325871534066,-4453.9620397272,24662.280810668915,0,0,0,1284662.3932826435,1233542.162744112,1194933.8984871295,581429.493130285,571557.07917,559231.58088,929281.9246200001,912931.16712,862719.4772699999,0.9358110270116207,0.7890011191741148,0.724207825054455,-0.3220917,-0.32905,-0.26,191.66464240940047,189.6912398149129,186.78209232820356,0.597786,0.611672,0.631764,159.7970813710464,157.9512585202731,156.63593420649298,-25611.140410758,-10804.562897181902,-25853.132929818603,24356.51871945604,24124.546422643263,23446.339893403805,0.6844002469718538,1.2579027270116208,1.1180511191741147,0.984207825054455,0.041441818595653386,0.01727283996660729,0.017910175584848715,0.010403235259641253,0.009615612776663294,0.04319328276318335,0.03567426788730913,0.005017907349629999,48677.20729499292,42322.33218902275,667842.6265750092,635994.9709126177,616657.2455800105,319865.6190860425,319680.4927859375,317269.67173774197,474643.0793575052,472613.9569155522,436028.1466483119,-5.414448121021721,-5.735047342261078,-5.986932269812375,-5.0220358913003595,-5.186150259778495,-5.2821680100939306,71.63670057173107,71.84027603903236,71.15471334433343,0.18353539393939394,0.2035908125,0.23089838709677418,37.553530250252265,36.823573255712674,36.65367632715619,-36197.10104386142,-22058.977390606735,-38304.56508205774,4611.703073858334,4516.59736382823,3962.209893769057,-0.3924122297213617,-0.5488970824825825,-0.7047642597184436,-0.026139030602755693,-0.05712493254533166,-0.039126057645843385,-0.03347065323724384,-0.006943063458386479,-0.033484921305113886,-0.04452514664612548,9071.688174370945
2020,FIN,0.0,1399808.6568435528,616039.31702708,1103937.74337,-0.05987222052891588,-0.42515,197.08918334272522,0.6951930000000001,162.23269377177093,10714.885889341202,23921.36866045703,0,0,0,1340151.1792909286,1284662.3932826435,1233542.162744112,596676.4225149387,581429.493130285,571557.07917,964694.6925,929281.9246200001,912931.16712,0.3280669469718537,0.9358110270116207,0.7890011191741148,-0.3563333,-0.3220917,-0.32905,193.61025060114878,191.66464240940047,189.6912398149129,0.595334,0.597786,0.611672,161.61325871534066,159.7970813710464,157.9512585202731,-4453.9620397272,-25611.140410758,-10804.562897181902,24662.280810668915,24356.51871945604,24124.546422643263,0.3652777794710841,0.6844002469718538,1.2579027270116208,1.1180511191741147,0.04319328276318339,0.026223178501950054,0.0381076688804432,0.010151106470605247,0.012553604016021938,0.044515483383142485,0.03898168650429771,0.005843875089963521,55428.82683066069,48677.20729499292,703688.9823899118,667842.6265750092,635994.9709126177,325704.7361446363,319865.6190860425,319680.4927859375,496095.7566681668,474643.0793575052,472613.9569155522,-5.86294372691379,-5.414448121021721,-5.735047342261078,-4.908570553320937,-5.0220358913003595,-5.186150259778495,71.47534698195787,71.63670057173107,71.84027603903236,0.1756852941176471,0.18353539393939394,0.2035908125,38.26519199895088,37.553530250252265,36.823573255712674,-13975.302053893516,-36197.10104386142,-22058.977390606735,4781.8268393694925,4611.703073858334,4516.59736382823,-0.9543731735928533,-0.3924122297213617,-0.5488970824825825,-0.023595474598778546,-0.04644353544800915,-0.017742926239768794,-0.03270851980696942,-0.003794676356652484,-0.029131098897340495,-0.04230776807310054,15133.928177942049
1989,FRA,0.0,4912.491491065,1870.9,3532.9319254399998,8.796666666666667,9.07166666666666,91.90390992602106,0.34435000000000004,96.90459270062166,-29.5638961908244,17299.70080074713,0,0,0,4385.3857644675,3935.244019310833,3623.1506113275,1713.5,1576.0,1433.3029504766948,3348.01764714,3231.8542220100003,3095.08718751,9.084166666666668,9.478333333333333,8.544166666666666,7.52333333333333,7.97583333333333,7.74249999983333,82.01303903726415,74.02266921094646,69.11002317105056,0.33715200000000006,0.33842500000000003,0.315277,93.62916167146624,91.16691179196906,88.26399871463704,-27.735387388003502,-26.7268307387956,16.2439344305088,16789.572963059996,16157.8901191458,15833.036579991185,-0.27499999999999325,1.5608333333333384,1.502500000000003,0.8016666668333352,0.11438725094244566,0.08724619289340102,0.035943275021159134,0.10794490271010214,0.03909438913473623,0.12019597702632323,0.09105031588013161,0.02130995462006439,431.8164384369168,333.47449038758333,739.9757989758332,434.7510807287499,245.31534549083335,275.89027119364005,207.58540679046018,129.77671453431003,242.30832927666688,189.21735622000006,104.9006434400003,-0.6311111111111085,-0.35541666666666494,-2.5791666666666675,-1.0274999997222238,-0.8624999995833349,-2.191666666166669,12.287875194400542,6.446258052124293,3.0672240244567632,0.01605533333333342,0.02599250000000003,0.005688999999999944,5.125903358834634,3.9954802190061685,2.1851342833483045,-23.197364671491272,-33.28321203342505,19.375106271758703,949.173781881922,476.2364069515879,302.7657355939464,0.39638888861111443,0.5070833329166686,-0.38750000049999844,0.03500540259347114,-0.012311998538386937,-0.0036917577791340875,0.04918120463669986,0.019088064065463907,0.011668467531157065,0.011754352877400131,-232199.04946973894
