year,country,iso,ifs,pop,rgdpmad,rgdpbarro,rconsbarro,gdp,iy,cpi,ca,imports,exports,narrowm,money,stir,ltrate,hpnom,unemp,wage,debtgdp,revenue,expenditure,xrusd,tloans,tmort,thh,tbus,bdebt,lev,ltd,noncore,crisisjst,crisisjst_old,peg,peg_strict,peg_type,peg_base,jsttrilemmaiv,eq_tr,housing_tr,bond_tr,bill_rate,rent_ipolated,housing_capgain_ipolated,housing_capgain,housing_rent_rtn,housing_rent_yd,eq_capgain,eq_dp,eq_capgain_interp,eq_tr_interp,eq_dp_interp,bond_rate,eq_div_rtn,capital_tr,risky_tr,safe_tr,P_pos,P_neg,P_neutral,n_speeches,net_sentiment,P_neg_change,P_pos_change,net_sent_change,P_neg_roll3_mean,P_neg_roll3_std,net_sentiment_roll3_mean,net_sentiment_roll3_std,P_neg_slope4,net_sent_slope4,P_pos_lag1,P_pos_lag2,P_neg_lag1,P_neg_lag2,P_neutral_lag1,P_neutral_lag2,net_sentiment_lag1,net_sentiment_lag2,P_neg_change_lag1,P_neg_change_lag2,P_pos_change_lag1,P_pos_change_lag2,net_sent_change_lag1,net_sent_change_lag2,P_neg_roll3_mean_lag1,P_neg_roll3_mean_lag2,P_neg_roll3_std_lag1,P_neg_roll3_std_lag2,P_neg_slope4_lag1,P_neg_slope4_lag2,net_sent_slope4_lag1,net_sent_slope4_lag2
2014,Finland,FIN,172,5471.753,22831.816702445525,100.42393366684135,105.16089363576447,1230153.6998100001,0.21620740336976943,156.2723866796712,-16385.647281469202,343478.87637,332802.07549743,581785.8217212299,772665.45069,0.2099273911475,2.330095723877164,185.29601826174434,8.663,205.4789804668405,0.598259,303553.29942,349519.73805,4.897232517914504,1113021.5533491285,533700.61626,756475.2279,356546.3254491284,1192035.625,4.981262416712818,158.64648385819373,76.40116280623327,0.0,0.0,1.0,1.0,PEG,DEU,0.0075,0.10742779821157455,0.050406042486429214,0.17269517481327057,0.0020992739591747522,,,-0.0057208240032196045,0.05612686648964882,0.056449804455041885,0.05745299905538559,0.047259602695703506,,,,0.014491667039692402,0.04997481033205986,0.07673986256122589,0.0734630674123764,0.08739722520112991,0.170358,0.095616,0.734026,14.0,0.074742,-0.00992499999999999,0.01660500000000001,0.026529000000000004,0.13913833333333334,0.0325402904924546,0.0737606666666667,0.09437557535895258,-0.020221899999999977,-0.025719000000000016,0.153753,0.165296,0.105541,0.170507,0.740706,0.664197,0.048213,-0.005211,-0.064966,0.02914,-0.011542999999999998,-0.154352,0.053424,-0.183491,0.17505933333333332,0.12460699999999998,0.036183916265840124,0.0981560855423646,-0.0294149,0.038213400000000015,0.0074338000000000164,-0.09967760000000006
2015,Finland,FIN,172,5487.308,22870.008468200183,100.63786618087296,106.49936572316895,1256838.13605,0.21374885688157294,156.0289814685802,-11776.5733347885,324000.66489,320356.61021322,662758.63164,850025.34372,-0.0192770782357739,1.1638176107644125,185.29601826174434,9.3759,208.06855502130975,0.636417,309160.12281000003,346659.84192000004,5.46131165610361,1156457.374071562,546739.60215,783421.2762600001,373036.0978115619,1259186.75,6.040298943669564,155.75355705891437,73.9822302760937,0.0,0.0,1.0,1.0,PEG,DEU,-0.20416667,0.14863774180412292,0.0499776154756546,0.0011106575839221478,-0.00019277077808510512,,,-0.008247027173638344,0.058224644511938095,0.05870881676673889,0.1079540029168129,0.03671971336007118,,,,0.007231330033391714,0.04068375378847122,0.0701918751001358,0.09200958162546158,0.0004589433956425637,0.208702,0.119854,0.671444,12.0,0.088848,0.024237999999999996,0.03834399999999999,0.014105999999999994,0.12388799999999998,0.04067707925847181,0.039248000000000026,0.04072344497952018,-0.0161884,0.03087060000000001,0.170358,0.153753,0.095616,0.105541,0.734026,0.740706,0.074742,0.048213,-0.00992499999999999,-0.064966,0.01660500000000001,-0.011542999999999998,0.026529000000000004,0.053424,0.13913833333333334,0.17505933333333332,0.0325402904924546,0.036183916265840124,-0.020221899999999977,-0.0294149,-0.025719000000000016,0.0074338000000000164
2016,Finland,FIN,172,5503.297,23446.339893403805,103.1702972176921,108.77328869127543,1293303.29814,0.22896891328393645,156.63593420649298,-25853.132929818603,327032.98719,308453.43712512,699544.8631500001,862719.4772699999,-0.26,0.724207825054455,186.78209232820356,8.8184,210.31041017117,0.631764,319309.48392,353277.43941,5.640574898017266,1194933.8984871295,559231.58088,816646.0155,378287.8829871295,1252289.625,6.460578356232197,165.66336537697913,72.35810233658322,0.0,0.0,1.0,1.0,PEG,DEU,-0.21250001,0.10649999976158142,0.06401461362838745,0.03781925141811371,-0.002637,,,0.004425168037414551,0.0595894493162632,0.05932691693305969,0.05640000104904175,0.04742521792650223,,,,0.00365,0.05010000243782997,0.06753173470497131,0.08071655035018921,0.017591126263141632,0.182308,0.138015,0.679677,8.0,0.044293,0.018160999999999997,-0.026394,-0.044555,0.10700366666666666,0.01218501975104399,0.07060100000000002,0.020631570880570493,0.012166000000000008,0.00023460000000000259,0.208702,0.170358,0.119854,0.095616,0.671444,0.734026,0.088848,0.074742,0.024237999999999996,-0.00992499999999999,0.03834399999999999,0.01660500000000001,0.014105999999999994,0.026529000000000004,0.12388799999999998,0.13913833333333334,0.04067707925847181,0.0325402904924546,-0.0161884,-0.020221899999999977,0.03087060000000001,-0.025719000000000016
2017,Finland,FIN,172,5513.13,24124.546422643263,106.21436919865423,109.33906447486888,1345524.64473,0.23597477648067594,157.9512585202731,-10804.562897181902,371423.80737,355027.23802035,756504.95655,912931.16712,-0.32905,0.7890011191741148,189.6912398149129,8.6402,211.30921397057992,0.611672,330029.63511000003,354044.43858,4.957666972400572,1233542.162744112,571557.07917,854460.8583000001,379081.304444112,1225997.625,5.824946605505339,171.31848870943054,63.89647416271863,0.0,0.0,1.0,1.0,PEG,DEU,-0.035,0.10989999771118164,0.07581538707017899,-0.019234921783208847,-0.003291,,,0.01563119888305664,0.060184188187122345,0.05925791710615158,0.06840000301599503,0.03884313255548477,,,,0.005467,0.04150000214576721,0.05051735043525696,0.07603712379932404,-0.011262960731983185,0.111815,0.079591,0.808594,5.0,0.032224,-0.058424000000000004,-0.070493,-0.012068999999999996,0.11782833333333333,0.021271960284217614,0.06929433333333336,0.022771579003954417,-0.002991399999999996,-0.017210899999999994,0.182308,0.208702,0.138015,0.119854,0.679677,0.671444,0.044293,0.088848,0.018160999999999997,0.024237999999999996,-0.026394,0.03834399999999999,-0.044555,0.014105999999999994,0.10700366666666666,0.12388799999999998,0.01218501975104399,0.04067707925847181,0.012166000000000008,-0.0161884,0.00023460000000000259,0.03087060000000001
2018,Finland,FIN,172,5517.919,24356.51871945604,107.28488333322868,111.0640677576599,1388137.69164,0.2406453989411825,159.7970813710464,-25611.140410758,395898.19198608,378636.25730931,831528.17769,929281.9246200001,-0.3220917,0.9358110270116207,191.66464240940047,7.3612,215.63954656195543,0.597786,342242.16453,359704.77354,5.192777292576421,1284662.3932826435,581429.493130285,893405.3898,391257.0034826435,1255345.75,8.40151103328626,172.76629307954053,71.56815572279567,0.0,0.0,1.0,1.0,PEG,DEU,-0.00666667,-0.025299999862909317,0.0685015469789505,-0.004887427669018507,-0.003221,,,0.008553028106689453,0.059948522597551346,0.05944012850522995,-0.06350000202655792,0.04079017788171768,,,,0.006617,0.03819999843835831,0.047614339739084244,0.06788109987974167,-0.004054213874042034,0.182094,0.128749,0.689157,9.0,0.053345,0.04915800000000001,0.07027900000000001,0.021120999999999994,0.11248666666666667,0.029900654580348778,0.0551216666666667,0.02982472733041056,-0.003173900000000001,-0.011857800000000009,0.111815,0.182308,0.079591,0.138015,0.808594,0.679677,0.032224,0.044293,-0.058424000000000004,0.018160999999999997,-0.070493,-0.026394,-0.012068999999999996,-0.044555,0.11782833333333333,0.10700366666666666,0.021271960284217614,0.01218501975104399,-0.002991399999999996,0.012166000000000008,-0.017210899999999994,0.00023460000000000259
2019,Finland,FIN,172,5525.292,24662.280810668915,108.60678811368214,111.66870902503992,1426095.23196,0.23815519570401747,161.61325871534066,-4453.9620397272,391533.49105038005,386792.90700981,873273.1480200001,964694.6925,-0.3563333,0.3280669469718537,193.61025060114878,6.69,220.05513721055385,0.595334,350863.47303,366298.58811,5.2926206159871825,1340151.1792909286,596676.4225149387,926647.96623,413503.2130609286,1283891.25,8.115047766055653,180.67931612946128,71.634079586435,0.0,0.0,1.0,1.0,PEG,DEU,-0.03083333,0.2046000063419342,0.07571394741535187,0.02994687482714653,-0.003563,,,0.01557004451751709,0.06014389917254448,0.05922181159257889,0.15839999914169312,0.0398825965821743,,,,0.0007000000000000001,0.04619999974966049,0.0592346116900444,0.0766066163778305,0.01319193746894598,0.277658,0.096513,0.625829,16.0,0.181145,-0.032236,0.09556400000000001,0.1278,0.11545166666666666,0.03139992435235047,0.043287333333333365,0.01059635240700022,-0.007534799999999983,0.043167699999999996,0.182094,0.111815,0.128749,0.079591,0.689157,0.808594,0.053345,0.032224,0.04915800000000001,-0.058424000000000004,0.07027900000000001,-0.070493,0.021120999999999994,-0.012068999999999996,0.11248666666666667,0.11782833333333333,0.029900654580348778,0.021271960284217614,-0.003173900000000001,-0.002991399999999996,-0.011857800000000009,-0.017210899999999994
2020,Finland,FIN,172,5533.793,23921.36866045703,105.31520834584406,106.25961047977998,1415054.01135,0.2423103646963124,162.23269377177093,10714.885889341202,355365.34790253,341522.49931653,1022986.62942,1103937.74337,-0.42515,-0.05987222052891588,197.08918334272522,7.76,220.83222084154949,0.6951930000000001,336153.73701,414108.20304,4.845350827153452,1399808.6568435528,616039.31702708,966282.20241,433526.4544335528,1327184.625,7.916525191704155,164.9708217956795,68.6540633728445,0.0,0.0,1.0,1.0,PEG,DEU,-0.06833334,0.18119999766349792,0.07784610986709595,-0.0014356066239997745,-0.004252000000000001,,,0.01796877384185791,0.05987733602523804,0.05882040411233902,0.14139999449253082,0.03486945852637291,,,,-0.002192,0.039799999445676804,,,-0.002843803260475397,0.348895,0.085487,0.565618,7.0,0.263408,-0.011026000000000008,0.071237,0.08226299999999998,0.10161766666666666,0.02497339499013567,0.0889046666666667,0.08057749983918176,-0.001454799999999983,0.08213519999999999,0.277658,0.182094,0.096513,0.128749,0.625829,0.689157,0.181145,0.053345,-0.032236,0.04915800000000001,0.09556400000000001,0.07027900000000001,0.1278,0.021120999999999994,0.11545166666666666,0.11248666666666667,0.03139992435235047,0.029900654580348778,-0.007534799999999983,-0.003173900000000001,0.043167699999999996,-0.011857800000000009
1997,France,FRA,132,60254.0,18690.444261468547,87.12657074689658,82.09,8480.06122589,0.19631451349697476,115.21671960549259,315.2038757663313,1585.339,1692.654,1868.00154675,4134.72655595,3.24083333333333,5.581666666666667,100.530429095028,12.5662,119.30808678215736,0.61425,1905.85682522,2206.09490369,5.9881,5555.8524767725,2265.3474995,2738.52864102,2817.3238357525,6158.2294921875,3.9961328506469727,104.66597747802734,73.18971252441406,0.0,0.0,1.0,1.0,PEG,DEU,-0.077875,0.2776792645454407,0.04536307230591774,0.17691382765769958,0.03240833431482315,,,-0.004683029372245073,0.050046101212501526,0.050281573086977005,0.2454119324684143,0.025908971205353737,,,,0.055816665291786194,0.03226734325289726,0.10179334133863449,0.10091482102870941,0.10466107726097107,0.331707,0.410152,0.258141,7.0,-0.078445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,France,FRA,132,60535.0,19233.28587051337,89.86832059319737,84.97,8867.85644472,0.2014408554575226,115.96692662307973,327.0465456812736,1708.922,1801.928,2033.0135430391667,4289.70295677,3.3925,4.64,102.65680714874188,12.0749,121.42948910911218,0.613474,1962.30192507,2190.38473354,5.6221,5785.120927520001,2326.08255813,2833.24883182,2951.872095700001,6271.0078125,4.093839168548584,103.73749542236328,72.6861343383789,0.0,0.0,1.0,1.0,PEG,DEU,0.23,0.31296631693840027,0.07246559113264084,0.22877176105976105,0.033925000578165054,,,0.02115786261856556,0.05130773037672043,0.050244659185409546,0.28541165590286255,0.021436436101794243,,,,0.04639999940991402,0.027554644271731377,0.1400882452726364,0.14260074496269226,0.1313483864068985,0.331707,0.410152,0.258141,,-0.078445,0.0,0.0,0.0,,,,,,,0.331707,,0.410152,,0.258141,,-0.078445,,,,,,,,,,,,,,,
1999,France,FRA,132,60824.0,19771.39216905727,92.43165778663332,87.59,9189.95101043,0.2050155634631941,116.58983327359697,407.39052829236186,1812.61253767,1846.34840618,2210.3345724333335,4510.06515135,2.7305249999999996,4.608333333333333,109.62660188035957,11.9808,123.50956908862244,0.604965,2070.69881932,2276.16423043,6.529534142942465,6075.485213247501,2508.14342348,3034.3586884499996,3041.126524797501,6848.95849609375,4.646498203277588,107.88182830810547,74.66910552978516,0.0,0.0,1.0,1.0,PEG,DEU,-0.68199998,0.5562789440155029,0.11904506385326385,-0.09272031486034393,0.027305249124765396,,,0.06789600104093552,0.05114906281232834,0.04789704456925392,0.5243379473686218,0.020954037085175514,,,,0.04608333483338356,0.03194103389978409,0.21990300714969635,0.2824471890926361,-0.03270753473043442,0.284094,0.114865,0.601042,2.0,0.16923,-0.295287,-0.04761299999999996,0.24767499999999998,0.410152,0.0,-0.078445,0.0,,,0.331707,0.331707,0.410152,0.410152,0.258141,0.258141,-0.078445,-0.078445,0.0,,0.0,,0.0,,,,,,,,,
2000,France,FRA,132,61137.0,20391.877068945985,95.72092541575883,90.35,9698.88180845,0.2125437561210632,118.54383211182676,106.5907110748655,2214.08445995,2126.97992992,2364.102919111667,4780.5949372899995,4.240525,5.394166666666667,119.31343523616721,10.2172,126.91894647556666,0.588824,2092.1748515,2303.11750356,7.049511015583019,6600.225121598333,2671.33240594,3220.08635343,3380.138768168333,7774.99951171875,4.569760322570801,115.90362548828125,74.71229553222656,0.0,0.0,1.0,1.0,PEG,DEU,1.38,0.005336062982678413,0.13620413839817047,0.08872941136360168,0.042405251413583755,,,0.08835414797067642,0.04784999415278435,0.04396546259522438,-0.010393979959189892,0.015895256772637367,,,,0.05394166707992554,0.01573004201054573,0.08362497389316559,0.08779732137918472,0.06556732952594757,0.358685,0.071065,0.57025,6.0,0.28762,-0.04379999999999999,0.07459099999999996,0.11839,0.31172300000000003,0.17048402893819703,0.00411333333333333,0.14299522792154057,-0.13125479999999995,0.13458699999999998,0.284094,0.331707,0.114865,0.410152,0.601042,0.258141,0.16923,-0.078445,-0.295287,0.0,-0.04761299999999996,0.0,0.24767499999999998,0.0,0.410152,,0.0,,,,,
2001,France,FRA,132,61479.0,20648.034421101213,97.01355451674836,92.18,10089.930574,0.21248654464974426,120.48176391343587,158.9164065405,2253.11390145,2181.99504351,2476.5989979808332,5113.23729156,4.2579,4.939166666666667,128.7640043637844,8.6104,130.24313993388927,0.583439,2205.5242211,2419.0447841699997,7.443061386587995,7168.606942420833,2820.89060194,3394.32821134,3774.2787310808326,8561.6357421875,4.615309238433838,114.14940643310547,74.98561096191406,0.0,0.0,1.0,1.0,PEG,DEU,0.26100001,-0.1923835575580597,0.12330697476863861,0.07612371444702148,0.04257899895310402,,,0.07921182364225388,0.044095151126384735,0.040858663618564606,-0.20945310592651367,0.02159207873046398,,,,0.049391668289899826,0.01706955023109913,0.031409505754709244,0.024841247126460075,0.0593513548374176,0.248757,0.061765,0.689478,6.0,0.186992,-0.009300000000000003,-0.10992799999999997,-0.100628,0.19869400000000004,0.18443284502224655,0.126135,0.1867987696024789,-0.10889610000000002,0.09147010000000003,0.358685,0.284094,0.071065,0.114865,0.57025,0.601042,0.28762,0.16923,-0.04379999999999999,-0.295287,0.07459099999999996,-0.04761299999999996,0.11839,0.24767499999999998,0.31172300000000003,0.410152,0.17048402893819703,0.0,-0.13125479999999995,,0.13458699999999998,
2002,France,FRA,132,61829.0,20719.525661469477,97.34439936790842,93.59,10415.47547353,0.20513061625155704,122.79912496446728,119.56965843612439,2204.31726022,2161.89652103,2742.2593964575,5527.95954524,3.2951333333333337,4.86,139.98655520282983,8.7017,134.88820223088712,0.60258,2191.5654561399997,2550.94461773,6.254953752264709,7449.678503981667,3000.9639175800003,3613.16858568,3836.509918301667,8593.5087890625,4.929988384246826,115.09313201904297,75.17451477050781,0.0,0.0,1.0,1.0,PEG,DEU,-1.095,-0.2927267551422119,0.12905961275100708,0.09355005621910095,0.03295133262872696,,,0.08715945482254028,0.041900161653757095,0.038540951907634735,-0.31129857897758484,0.026966452598571777,,,,0.04859999939799309,0.01857183501124382,0.04074353724718094,0.03503481671214104,0.06325069069862366,0.287007,0.042725,0.670268,2.0,0.244282,-0.01904,0.038250000000000006,0.05729000000000001,0.082565,0.028356480740741093,0.214614,0.06384574526152863,-0.022572,0.012452800000000003,0.248757,0.358685,0.061765,0.071065,0.689478,0.57025,0.186992,0.28762,-0.009300000000000003,-0.04379999999999999,-0.10992799999999997,0.07459099999999996,-0.100628,0.11839,0.19869400000000004,0.31172300000000003,0.18443284502224655,0.17048402893819703,-0.10889610000000002,-0.13125479999999995,0.09147010000000003,0.13458699999999998
2003,France,FRA,132,62171.0,20789.046927320785,97.49439589858774,94.74,10696.46777362,0.20599543068619797,125.37603045321416,89.4224705874632,2187.28205693,2128.8690860799998,2837.231584071667,5780.01758206,2.2755416666666664,4.13,156.52505117615996,8.3065,138.30329468856016,0.644127,2167.88540844,2570.26255138,5.193642121931908,7599.34055984,3283.64202716,3870.10694258,3729.2336172600003,8460.4345703125,5.064344882965088,109.32786560058594,73.9642333984375,0.0,0.0,1.0,1.0,PEG,DEU,-0.95999998,0.21222859621047974,0.1577490270137787,0.05324016883969307,0.022755416110157967,,,0.11813954263925552,0.03960948437452316,0.035424456000328064,0.17447862029075623,0.032141901552677155,,,,0.04129999876022339,0.03774997591972351,0.14410006999969482,0.16998906433582306,0.03799779340624809,0.293173,0.147936,0.558891,1.0,0.145237,0.10521100000000001,0.006166000000000005,-0.099045,0.05851833333333334,0.014446263646125142,0.2396313333333333,0.05047494548123195,0.021157299999999993,-0.03698589999999998,0.287007,0.248757,0.042725,0.061765,0.670268,0.689478,0.244282,0.186992,-0.01904,-0.009300000000000003,0.038250000000000006,-0.10992799999999997,0.05729000000000001,-0.100628,0.082565,0.19869400000000004,0.028356480740741093,0.18443284502224655,-0.022572,-0.10889610000000002,0.012452800000000003,0.09147010000000003
2004,France,FRA,132,62534.0,21193.399751471257,99.16191484012491,96.62,11177.63191183,0.20986275591786618,128.06169742062275,59.57677809005391,2339.72646373,2228.19409502,3060.5887689875003,6183.17531383,2.0249083333333333,4.098333333333334,180.2105400522506,8.9136,143.56700390404015,0.659391,2381.7929861400003,2690.4076354999997,4.815777108876,8028.533771570833,3680.86334808,4261.6935928699995,3766.8401787008333,8720.8427734375,4.742729187011719,111.87480926513672,75.2103271484375,0.0,0.0,1.0,1.0,PEG,DEU,-0.26967001,0.12997828423976898,0.1877371072769165,0.14477097988128662,0.020249083638191223,,,0.151324063539505,0.036413051187992096,0.031627107411623,0.09231145679950714,0.03448359668254852,,,,0.04098333418369293,0.03766682744026184,0.15841475129127502,0.1759081929922104,0.08251003175973892,0.093254,0.094647,0.812099,1.0,-0.001393,-0.05328900000000002,-0.199919,-0.14663,0.08414200000000001,0.05606145045394403,0.19217033333333333,0.0497251380926523,0.02038570000000001,-0.06641999999999997,0.293173,0.287007,0.147936,0.042725,0.558891,0.670268,0.145237,0.244282,0.10521100000000001,-0.01904,0.006166000000000005,0.038250000000000006,-0.099045,0.05729000000000001,0.05851833333333334,0.082565,0.014446263646125142,0.028356480740741093,0.021157299999999993,-0.022572,-0.03698589999999998,0.012452800000000003
2005,France,FRA,132,62912.0,21450.00068291843,100.0,98.22,11583.57746085,0.2172121896162528,130.29748736265788,12.046920559283999,2579.89855971,2338.76876651,3376.3210984283332,6702.64734084,2.0710416666666664,3.41,207.97158686462612,8.4935,147.9530534833707,0.6738299999999999,2430.14357661,2746.51819728,5.560371280834111,8662.204632495834,4176.88491234,4749.16803742,3913.036595075834,9634.5322265625,3.943645715713501,116.07343292236328,77.44038391113281,0.0,0.0,1.0,1.0,PEG,DEU,0.04167,0.2843312919139862,0.1868191808462143,0.14485499262809753,0.02071041613817215,,,0.15404720604419708,0.03277197852730751,0.02839743345975876,0.253147155046463,0.024884643033146858,,,,0.0340999998152256,0.03118412010371685,0.18780286610126495,0.20899143815040588,0.08278270065784454,0.254024,0.083011,0.662964,2.0,0.171013,-0.011635999999999994,0.16077000000000002,0.172406,0.09510266666666667,0.05260698009136576,0.12937533333333334,0.12360317859316299,0.006756899999999998,-0.03664370000000001,0.093254,0.293173,0.094647,0.147936,0.812099,0.558891,-0.001393,0.145237,-0.05328900000000002,0.10521100000000001,-0.199919,0.006166000000000005,-0.14663,-0.099045,0.08414200000000001,0.05851833333333334,0.05606145045394403,0.014446263646125142,0.02038570000000001,0.021157299999999993,-0.06641999999999997,-0.03698589999999998
2006,France,FRA,132,63293.0,21841.591885557165,101.73752398661304,100.0,12123.075855070001,0.22387093293044838,132.48013249125594,30.671381913327107,2857.61763437,2564.2015087,3688.9414585349996,7248.98736657,2.88915,3.796666666666667,233.01559505281168,8.4478,152.85212826426886,0.646108,2438.87436428,2728.125163,4.980690964312831,9649.260847923333,4739.74193533,5277.29213726,4371.968710663333,10314.54296875,4.160455226898193,124.05677032470703,79.1868667602539,0.0,0.0,1.0,1.0,PEG,DEU,0.74583,0.22560936212539673,0.149802103638649,0.019455082714557648,0.02889150008559227,,,0.12042005360126495,0.029382044449448586,0.026224132627248764,0.19368119537830353,0.02674764208495617,,,,0.037966664880514145,0.031928155571222305,0.14686167240142822,0.16817283630371094,0.02417329140007496,0.165107,0.046195,0.788698,4.0,0.118912,-0.036816,-0.08891700000000002,-0.052100999999999995,0.10853133333333335,0.03461784135866001,0.10495233333333333,0.0929951503323337,-0.031685900000000024,0.00934309999999999,0.254024,0.093254,0.083011,0.094647,0.662964,0.812099,0.171013,-0.001393,-0.011635999999999994,-0.05328900000000002,0.16077000000000002,-0.199919,0.172406,-0.14663,0.09510266666666667,0.08414200000000001,0.05260698009136576,0.05606145045394403,0.006756899999999998,0.02038570000000001,-0.03664370000000001,-0.06641999999999997
2007,France,FRA,132,63682.0,22202.17253075663,103.5616710630497,100.54,12734.4868152,0.23133062650973943,134.45143429199993,-12.989176551503999,3029.28814084,2633.39185306,3918.6554134116664,8239.036385809999,3.8640499999999998,4.304166666666667,248.31370382814202,7.6567,156.6731188352702,0.645355,2546.0642976500003,2855.32834444,4.455926907139458,10792.867760970832,5317.24647813,5837.28918773,4955.578573240832,11152.90234375,3.810006618499756,130.21942138671875,80.57838439941406,0.0,0.0,1.0,1.0,PEG,DEU,1.02334,0.030629167333245277,0.09269751608371735,-0.0966138243675232,0.038640499114990234,,,0.06565214693546295,0.027045365422964096,0.02537916786968708,0.004070787224918604,0.026450704783201218,,,,0.043041665107011795,0.02655838057398796,0.0629694014787674,0.07843097299337387,-0.02898666262626648,0.252152,0.121364,0.626484,19.0,0.130787,0.075169,0.08704499999999998,0.011874999999999983,0.07461766666666668,0.025292985378032304,0.09617733333333334,0.08842288171244672,0.004333500000000004,0.034443900000000006,0.165107,0.254024,0.046195,0.083011,0.788698,0.662964,0.118912,0.171013,-0.036816,-0.011635999999999994,-0.08891700000000002,0.16077000000000002,-0.052100999999999995,0.172406,0.10853133333333335,0.09510266666666667,0.03461784135866001,0.05260698009136576,-0.031685900000000024,0.006756899999999998,0.00934309999999999,-0.03664370000000001
2008,France,FRA,132,64058.0,22057.35045104924,103.24708122791448,100.44,13069.1560766,0.23553284232676988,138.23336752728324,-90.96132629313601,3192.52959986,2708.8925037599997,3972.9763058433336,8906.35456105,3.6189333333333336,4.234166666666666,250.38101582480832,7.0634,160.67378986977425,0.687783,2528.66175844,2980.6292505799997,4.713350578429257,11921.305668393332,5742.32629284,6253.4348681,5667.870800293332,12067.2802734375,3.20508074760437,130.00869750976562,81.04078674316406,1.0,1.0,1.0,1.0,PEG,DEU,-0.04084,-0.40892547369003296,0.034268300980329514,0.22131675481796265,0.036189332604408264,,,0.008324137888848782,0.025944164022803307,0.025729984045028687,-0.43094703555107117,0.03869861364364624,,,,0.04234166815876961,0.02202155999839306,-0.00287751667201519,-0.028635971248149872,0.12875303626060486,0.224779,0.134591,0.640629,20.0,0.090188,0.013226999999999989,-0.02737299999999998,-0.04059899999999998,0.08352333333333335,0.03758711886183024,0.14023733333333332,0.02730586292965936,0.022990899999999998,-0.02305999999999999,0.252152,0.165107,0.121364,0.046195,0.626484,0.788698,0.130787,0.118912,0.075169,-0.036816,0.08704499999999998,-0.08891700000000002,0.011874999999999983,-0.052100999999999995,0.07461766666666668,0.10853133333333335,0.025292985378032304,0.03461784135866001,0.004333500000000004,-0.031685900000000024,0.034443900000000006,0.00934309999999999
2009,France,FRA,132,64399.24403315361,21244.207306860604,99.76586099430486,100.56,12702.09565854,0.22037132542547705,138.35448826488386,-69.86152612197002,2637.5571800099997,2240.65071845,4109.758099375834,8879.35537093,0.647225,3.64919166666667,232.60213265347846,8.7363,163.33278563148863,0.830389,2314.2818917,3084.82146046,4.553359711231429,12011.083223198331,5990.691291749999,6489.45475627,5521.628466928331,12578.1787109375,4.376982688903809,121.87578582763672,79.5211181640625,0.0,0.0,1.0,1.0,PEG,DEU,-3.192497,0.2903197407722473,-0.04475454241037369,-0.0640435665845871,0.006472249981015921,,,-0.07100778073072433,0.026253236457705498,0.02825991064310074,0.23895440995693207,0.041458602994680405,,,,0.036491915583610535,0.05136531963944435,0.006412735674530268,0.013958660885691643,-0.02878565900027752,0.158786,0.06913,0.772084,12.0,0.089656,-0.06546099999999999,-0.065993,-0.0005320000000000047,0.10071666666666668,0.047678060828156094,0.11329566666666667,0.020874077233098105,0.008203199999999994,-0.01283670000000001,0.224779,0.252152,0.134591,0.121364,0.640629,0.626484,0.090188,0.130787,0.013226999999999989,0.075169,-0.02737299999999998,0.08704499999999998,-0.04059899999999998,0.011874999999999983,0.08352333333333335,0.07461766666666668,0.03758711886183024,0.025292985378032304,0.022990899999999998,0.004333500000000004,-0.02305999999999999,0.034443900000000006
2010,France,FRA,132,64707.49770660658,21477.477402452558,101.20948583160421,101.9067066003585,13088.237865730001,0.22071553665248939,140.47286524699993,-82.3250161754417,3001.64611286,2558.2454191399997,4472.155209796666,9552.65587401,0.376258333333334,3.117017,244.53347617709514,8.8713,168.46823266699445,0.852569,2621.08609974,3352.81269281,4.90912288579554,12394.070823849168,6542.61351155,6890.913559409999,5503.157264439169,13215.7822265625,4.5551629066467285,121.90652465820312,78.80329132080078,0.0,0.0,1.0,1.0,PEG,DEU,-0.24250001,0.041892267763614655,0.08000590652227402,0.09389825910329819,0.0037625832483172417,,,0.05129362642765045,0.028712281957268715,0.027311382815241814,0.0040655070915818214,0.037673596292734146,,,,0.031170999631285667,0.03782675787806511,0.06898204982280731,0.07342804968357086,0.04883041977882385,0.187082,0.126089,0.68683,10.0,0.060993,0.05695900000000001,0.028295999999999988,-0.028663,0.10836166666666669,0.03461330863025596,0.10354366666666666,0.023594918188740228,-0.005128599999999996,-0.020991399999999997,0.158786,0.224779,0.06913,0.134591,0.772084,0.640629,0.089656,0.090188,-0.06546099999999999,0.013226999999999989,-0.065993,-0.02737299999999998,-0.0005320000000000047,-0.04059899999999998,0.10071666666666668,0.08352333333333335,0.047678060828156094,0.03758711886183024,0.008203199999999994,0.022990899999999998,-0.01283670000000001,-0.02305999999999999
