tloans_gr,tmort_gr,money_gr,ca_gr,tloans_rgdp_gr,cpi,rgdpmad,net_sentiment_dm,P_pos_dm,P_neg_dm,net_sentiment_lag1_dm,P_pos_lag1_dm,P_neg_lag1_dm,crisisjst,year,iso
0.03103860662556035,0.0551176730680345,0.07234901177604836,-0.3996964506257986,0.02336461006018853,132.43718858944325,25220.957647835698,-0.16878552173913045,-0.03479808695652173,0.13398756521739133,0.01371047826086956,-0.0015456086956521786,-0.015254913043478258,0.0,2011,CHE
0.06288328168896729,0.04755650511666154,0.09837280481492572,0.2996691547811139,0.06017500489450178,131.5192764498544,25285.386005433727,-0.10308652173913044,-0.06195408695652174,0.04113156521739131,-0.16454552173913045,-0.026544608695652172,0.13800108695652177,0.0,2012,CHE
0.029246814585802916,0.04259426138026057,0.07660815978109614,0.07294577717200879,0.0211674286394552,131.23565191234098,25485.441732448504,0.12679047826086953,0.10114091304347825,-0.0256504347826087,-0.09884652173913043,-0.053700608695652186,0.04514508695652175,0.0,2013,CHE
0.09043814918422255,0.039118763022538694,0.03292772865361915,-0.15783026275436118,0.07802137962093769,131.2201814830221,25778.98587099018,-0.04007452173913044,-0.009697086956521744,0.030377565217391295,0.13103047826086955,0.1093943913043478,-0.021636913043478256,0.0,2014,CHE
-0.021090556033266483,0.02725524769961596,0.01636279323111811,0.21579255838179034,-0.02521190591647282,129.72212824397397,25887.977990460484,-0.13819252173913044,0.0018229130434782859,0.1400155652173913,-0.03583452173913043,-0.0014436086956521876,0.03439108695652174,0.0,2015,CHE
0.0020781388120025834,0.025352156136462023,0.029454974341996287,-0.14086830511268167,-0.006842964058610845,129.15874677627687,26120.518572067667,-0.0016565217391304454,0.026233913043478246,0.027890565217391305,-0.13395252173913041,0.010076391304347843,0.14402908695652175,0.0,2016,CHE
0.05219406672901661,0.028708747196411366,0.03632051294935823,-0.23904664838983702,0.046607255564662387,129.8471808809685,26259.9504401359,0.10948447826086956,0.07721591304347827,-0.032268434782608685,0.0025834782608695622,0.0344873913043478,0.03190408695652175,0.0,2017,CHE
0.007321484898010766,0.03672463295202699,0.03182986316514258,0.02426749240381132,-0.014023366349330102,131.06035352028297,26828.437275195964,0.06166547826086956,-0.019253086956521726,-0.0809184347826087,0.11372447826086957,0.08546939130434783,-0.02825491304347824,0.0,2018,CHE
0.031091069042526343,0.03186817756114646,0.00778295325528755,-0.1257161503711739,0.025733140873215765,131.53365988760393,26968.575907835817,0.04195547826086955,-0.012840086956521723,-0.05479543478260869,0.06590547826086957,-0.010999608695652169,-0.07690491304347825,0.0,2019,CHE
0.018803254488303445,0.031232697873600612,0.06468408698158035,-0.5360185045525,0.052452043271229654,130.5792453996545,26106.34192738905,0.019379478260869554,0.07167191304347828,0.052293565217391313,0.04619547826086956,-0.004586608695652167,-0.05078191304347825,0.0,2020,CHE
