url,year,date,author,description,P_pos,P_neg,P_neutral,topics,n_topics
https://www.bis.org/review/r190919a.htm,2019,2019-09-16 00:00:00,Fehmi Mehmeti,"Speech by Mr Fehmi Mehmeti, Governor of the Central Bank of the Republic of Kosovo, at the opening of the new Raiffeisen Bank Kosovo headquarters, Pristina, 16 September 2019.",0.828902,0.00915,0.161948,['monetary_policy'],1
https://www.bis.org/review/r190919c.htm,2019,2019-09-11 00:00:00,Mario Marcel,"Remarks by Mr Mario Marcel, Governor of the Central Bank of Chile, at the Session 4 ""Next vulnerabilities: capital flows and the migration of risks to new corners of the financial system"" at the High-level policy seminar on ""Integration or Framentation? International Capital Flows in the Post-Crisis World"", arranged by the OECD and the Ministry of Finance of Japan, as Governance of G20 in 2019, Paris, 11 September 2019.",0.309034,0.027951,0.663016,['monetary_policy'],1
https://www.bis.org/review/r190919d.htm,2019,2019-09-12 00:00:00,Mario Marcel,"Remarks by Mr Mario Marcel, Governor of the Central Bank of Chile, at the ""High-level Policy Panel Discussion on Central Bank Digital Currencies"", OECD Global Blockchain Policy Forum, Paris, 12 September 2019.",0.090624,0.029182,0.880194,['monetary_policy'],1
https://www.bis.org/review/r190924d.htm,2019,2019-02-23 00:00:00,Mario Draghi,"Introductory statement by Mr Mario Draghi, President of the European Central Bank, before the Hearing at the Committee on Economic and Monetary Affairs of the European Parliament, Brussels, 23 February 2019.",0.335509,0.201138,0.463353,['monetary_policy'],1
https://www.bis.org/review/r190925g.htm,2019,2019-09-23 00:00:00,Abdul Rasheed Ghaffour,"Welcoming remarks by Mr Abdul Rasheed Ghaffour, Deputy Governor of the Central Bank of Malaysia (Bank Negara Malaysia), at the RFI Roundtable on Responsible Finance ""Unlocking Full Potential of Islamic Finance through Sustainability"", Kuala Lumpur, 23 September 2019.",0.244763,0.02347,0.731767,['monetary_policy'],1
https://www.bis.org/review/r190925h.htm,2019,2019-09-24 00:00:00,Luis de Guindos,"Welcome address by Mr Luis de Guindos, Vice-President of the European Central Bank, to the Money Market Contact Group, Frankfurt am Main, 24 September 2019.",0.470659,0.152411,0.376929,['monetary_policy'],1
https://www.bis.org/review/r190926a.htm,2019,2019-09-25 00:00:00,Nor Shamsiah Mohd Yunus,"Keynote address by Ms Nor Shamsiah Mohd Yunus, Governor of the Central Bank of Malaysia (Bank Negara Malaysia), at the Regional Conference on Climate Change, Kuala Lumpur, 25 September 2019.",0.251764,0.24052,0.507716,['monetary_policy'],1
https://www.bis.org/review/r190926d.htm,2019,2019-09-24 00:00:00,Luis de Guindos,"Concluding remarks by Mr Luis de Guindos, Vice-President of the European Central Bank, at the ECB conference ""Inflation in a changing economic environment"", Frankfurt am Main, 24 September 2019.",0.103539,0.280592,0.615869,['monetary_policy'],1
https://www.bis.org/review/r191001a.htm,2019,2019-09-30 00:00:00,Mario Draghi,"Interview with Mr Mario Draghi, President of the European Central Bank, in the Financial Times, conducted by Mr Lionel Barber and Ms Claire Jones on 25 June and 20 September, and published on 30 September 2019.",0.13561,0.152418,0.711972,['monetary_policy'],1
https://www.bis.org/review/r190930g.htm,2019,2019-09-28 00:00:00,Ignazio Visco,"Ignazio Visco: The euro-area economy and the recent monetary policy decisions
Speech by Mr Ignazio Visco, Governor of the Bank of Italy, at the Giornate di economia ""Marcello De Cecco"" Lanciano, 28 September 2019.",0.208545,0.200596,0.590858,['monetary_policy'],1
