url,year,date,author,description,P_pos,P_neg,P_neutral,topics,n_topics
https://www.bis.org/review/r100121f.pdf,2010,2010-01-13 00:00:00,Dato' Ooi Sang,"Welcoming address by Mr Ooi Sang Kuang, Deputy Governor of the Central Bank of Malaysia, for the talk on ""Managing Risks in Mortgage Financing"", Kuala Lumpur, 13 January 2010.",0.507389,0.237384,0.255227,"['real_estate', 'monetary_policy']",2
https://www.bis.org/review/r111122d.pdf,2011,2011-11-22 00:00:00,Duvvuri Subbarao,"Presidential address by Dr Duvvuri Subbarao, Governor of the Reserve Bank of India, at the 25th Annual Conference of the Indian Society of Agricultural Marketing, Hyderabad, 22 November 2011.",0.215554,0.305806,0.478639,['real_estate'],1
https://www.bis.org/review/r111108b.pdf,2011,2011-11-03 00:00:00,Charles Bean,"Speech by Mr Charles Bean, Deputy Governor for Monetary Policy of the Bank of England, to the Council of Mortgage Lenders, Mortgage Industry Conference &amp;amp; Exhibition, London, 3 November 2011.",0.270477,0.463069,0.266454,"['real_estate', 'monetary_policy']",2
https://www.bis.org/review/r111014b.pdf,2011,2011-10-12 00:00:00,Charles I Plosser,"Text of the Farash Distinguished Lecture by Mr Charles I Plosser, President and Chief Executive Officer of the Federal Reserve Bank of Philadelphia, at the Zell/Lurie Real Estate Center Fall Members' Meeting, Wharton, 12 October 2011.",0.203129,0.552273,0.244598,['real_estate'],1
https://www.bis.org/review/r110603d.pdf,2011,2011-05-04 00:00:00,Eric S Rosengren,"Remarks by Mr Eric S Rosengren, President and Chief Executive Officer of the Federal Reserve Bank of Boston, to the Massachusetts Chapter of NAIOP, the Commercial Real Estate Development Association, Boston, 4 May 2011.",0.100004,0.371073,0.528924,['real_estate'],1
https://www.bis.org/review/r110512a.pdf,2011,2011-05-12 00:00:00,Ben S Bernanke,"Testimony by Mr Ben S Bernanke, Chairman of the Board of Governors of the Federal Reserve System, before the Committee on Banking, Housing, and Urban Affairs, US Senate, Washington DC, 12 May 2011.",0.176985,0.014691,0.808324,['real_estate'],1
https://www.bis.org/review/r110502e.pdf,2011,2011-04-27 00:00:00,Nils Bernstein,"Speech by Mr Nils Bernstein, Governor of the National Bank of Denmark, at the annual meeting of the Association of Danish Mortgage Banks, Copenhagen, 27 April 2011.",0.491527,0.244899,0.263574,['real_estate'],1
https://www.bis.org/review/r110413e.pdf,2011,2011-04-12 00:00:00,Daniel K Tarullo,"Testimony by Mr Daniel K Tarullo, Member of the Board of Governors of the Federal Reserve System, before the Committee on Banking, Housing, and Urban Affairs, US Senate, Washington DC, 12 April 2011.",0.116238,0.014851,0.868911,['real_estate'],1
https://www.bis.org/review/r110408e.pdf,2011,2011-01-14 00:00:00,Eric S Rosengren,"Remarks by Mr Eric S Rosengren, President and Chief Executive Officer of the Federal Reserve Bank of Boston, at the New England Mortgage Expo, hosted by the Connecticut Mortgage Bankers Association and The Warren Group, Boston, Massachussetts, 14 January 2011.",0.142226,0.432951,0.424823,['real_estate'],1
https://www.bis.org/review/r110401c.pdf,2011,2011-03-30 00:00:00,Nils Bernstein,"Speech by Mr Nils Bernstein, Governor of the National Bank of Denmark, at the annual meeting of the Danish Mortgage Banks' Federation, Copenhagen, 30 March 2011.",0.428556,0.13397,0.437473,['real_estate'],1
https://www.bis.org/review/r110302a.pdf,2011,2011-03-01 00:00:00,Ben S Bernanke,"Testimony by Mr Ben S Bernanke, Chairman of the Board of Governors of the Federal Reserve System, before the Committee on Banking, Housing, and Urban Affairs, US Senate, Washington DC, 1 March 2011.",0.376454,0.286183,0.337363,['real_estate'],1
