tloans_lag1_dm,tmort_lag1_dm,money_lag1_dm,ltrate_lag1_dm,stir_lag1_dm,hpnom_lag1_dm,debtgdp_lag1_dm,cpi_lag1_dm,ca_lag1_dm,rgdpmad_lag1_dm,term_spread_lag1_dm,tloans_gr_lag1_dm,tmort_gr_lag1_dm,money_gr_lag1_dm,hpnom_gr_lag1_dm,rgdpmad_gr_lag1_dm,tloans_lag2_dm,tmort_lag2_dm,money_lag2_dm,ltrate_lag2_dm,stir_lag2_dm,hpnom_lag2_dm,debtgdp_lag2_dm,cpi_lag2_dm,ca_lag2_dm,rgdpmad_lag2_dm,term_spread_lag2_dm,tloans_lag3_dm,tmort_lag3_dm,money_lag3_dm,ltrate_lag3_dm,stir_lag3_dm,hpnom_lag3_dm,debtgdp_lag3_dm,cpi_lag3_dm,ca_lag3_dm,rgdpmad_lag3_dm,term_spread_lag3_dm,P_pos_lag1_dm,P_neg_lag1_dm,P_neutral_lag1_dm,net_sentiment_lag1_dm,P_pos_lag2_dm,P_neg_lag2_dm,P_neutral_lag2_dm,net_sentiment_lag2_dm
0.05237725,-0.011069604,-0.5404373,-0.11190935,-0.23391356,0.15588696,-0.5252956,0.032771435,0.37712404,0.034361433,-0.21494578,-0.3744721,-1.1049792,-0.406791,-0.021282624,-0.2018092,0.07579447,0.011556773,-0.2140811,-0.20378584,-0.20847808,0.070077784,-0.0194418,0.0033771768,-0.020338852,-0.27115834,0.0018067812,0.037857596,-0.0028612115,-2.1585796,-0.0027065184,0.734659,0.061219066,-0.14275485,-0.9384841,0.03117962,-0.32097927,0.044548046,0.011954801,-0.11637697,-0.0038627165,-0.018539544,-0.011384934,-0.011353863,-0.025276342,0.002635268
0.05203065,-0.011069604,-0.55747616,-0.13865153,-0.23391356,0.23868953,-0.5252956,0.036064457,0.30364442,0.034361433,0.23260501,-0.36367834,-1.0885715,-0.3883472,-0.021954047,-0.18775216,0.07579447,0.011556773,-0.2140811,-0.20378584,-0.22294359,0.07064445,-0.0194418,0.0033771768,-0.020338852,-0.30842394,-0.010497102,0.037857596,-0.0028612115,-2.185974,0.00073429407,0.6964209,0.06514686,-0.14030074,-0.94240296,0.03973601,-0.3328565,0.06887794,0.0075118616,0.13595888,0.11780458,0.013849091,-0.011384934,-0.007455007,-0.025276342,0.00022272847
0.05203065,-0.011069604,-0.513934,-0.13687499,-0.23391356,0.2318473,-0.5252956,0.036064457,0.38072905,0.015985612,0.21726193,-0.37362638,-1.1142168,-0.383015,-0.021954047,-0.2018092,0.07579447,0.011556773,-0.2322006,-0.20378584,-0.2204132,0.07266463,-0.0194418,0.0033771768,-0.020338852,-0.29814598,-0.010863694,0.037857596,-0.0028612115,-2.1826966,0.0036337033,0.7655743,0.06514686,-0.14089571,-0.9457373,0.03973601,-0.32097927,0.040367927,0.011954801,-0.10888077,-0.044749025,-0.018539544,0.07593193,0.010405556,0.013706487,-0.0014861496
0.05412842,-0.011069604,-0.55747616,-0.14864887,-0.23346885,0.15472591,-0.5197922,0.036064457,0.3781806,-0.05222078,-0.21924484,-0.37227947,-1.2069222,-0.2942914,-0.021282624,-0.10600768,0.07579447,0.011556773,-0.17785117,-0.20378584,-0.18047065,0.07372083,-0.0194418,0.0033771768,-0.0232335,-0.31033197,-0.010863694,0.037857596,-0.0028612115,-2.2331169,0.004472241,0.7401987,0.082385294,-0.13936177,-0.942961,0.03117962,-0.32097927,-0.12877953,0.011954801,-0.097936355,-0.044749025,-0.006830226,-0.011384934,-0.011353863,0.013706487,0.00022272847
0.05203065,-0.011069604,-0.55747616,-0.13797928,-0.23391356,0.15863085,-0.51682216,0.036064457,0.3072495,-0.05222078,-0.23408198,-0.37040213,-1.1513157,-0.40292072,-0.021282624,-0.17899542,0.07579447,0.011556773,-0.17785117,-0.20378584,-0.19550434,0.07372083,-0.0194418,0.0033771768,-0.020338852,-0.300054,-0.010863694,0.037857596,-0.0028612115,-2.1826966,0.0036337033,0.7088405,0.082385294,-0.14065258,-0.9384841,0.03117962,-0.3328565,-0.09985535,0.009834848,0.112951234,-0.044749025,-0.022915857,-0.028671825,-0.011353863,0.013706487,-0.0014861496
0.05203065,-0.011069604,-0.55747616,-0.13763048,-0.23346885,0.23027532,-0.5197922,0.036064457,0.3072495,-0.05222078,0.22009867,-0.36757195,-1.243195,-0.33757025,-0.021954047,-0.2028777,0.07579447,0.011556773,-0.16492008,-0.20378584,-0.23446284,0.067379504,-0.0194418,0.0033771768,-0.020338852,-0.3021147,-0.010497102,0.037857596,-0.0028612115,-2.1871803,0.0036337033,0.7210399,0.086313084,-0.14065258,-0.9541331,0.03973601,-0.3328565,-0.011221071,0.009834848,0.12823445,-0.03202257,-0.022915857,-0.011384934,0.010405556,0.013706487,0.002635268
0.02872646,-0.008479441,0.15668167,-0.11422605,-0.005979838,-0.4570869,0.029634759,-0.29806218,-0.1200514,-0.33200902,0.10419711,-0.26657596,-0.7271922,-0.4255799,-0.16279235,-0.021471435,0.12756234,-0.013067709,0.13752516,0.044134114,-0.7076,-0.23589067,-0.0021973522,-0.01532387,0.040301245,-0.33416316,-0.057559013,-0.044321336,0.00034671673,0.42599374,-0.14668573,-2.6103106,-0.15035956,-0.07033409,-0.030225378,-0.011689594,0.116348594,-0.21885598,0.016163202,-0.18390913,0.02999958,-0.003481248,-0.011957606,-0.064897954,-0.017757822,-0.010368705
0.041487858,-0.008479441,0.22051685,-0.28030157,-0.017953357,-0.4492174,0.060315624,-0.14058328,-0.1133402,-0.37370807,0.21343784,0.32630086,-0.73710775,-0.20367542,0.04977494,0.37022132,0.12968367,-0.013067709,0.08159469,0.039284837,-0.75403917,-0.25248775,0.0063639665,-0.01532387,-0.082234144,-0.37590644,-0.057559013,-0.044321336,0.00034671673,0.43096352,-0.04891703,-2.5988245,-0.16642262,0.08191511,-0.09796485,-0.011689594,0.06891842,-0.21333933,0.016163202,-0.16413112,-0.06607453,-0.013388722,-0.01771534,-0.07699336,-0.017757822,-0.010368705
0.02662869,-0.012668145,0.15668167,-0.15196037,-0.00055214576,-0.44162378,0.031367086,-0.24817485,-0.120859504,-0.37774,0.11123403,0.010872086,-0.051354997,-0.53225774,-0.15259969,-0.0356891,0.12756234,-0.053553864,0.0766566,0.06275796,-0.86000997,-0.25248775,0.0009367422,-0.01532387,-0.08112374,-0.28886837,-0.057559013,-0.0621129,0.00034671673,0.037302133,0.063843034,-2.591216,-0.15035956,0.09527602,-0.2997312,0.01430982,0.09204822,-0.28285047,0.016163202,-0.21887664,-0.06057556,0.01581092,0.013435889,-0.086585276,-0.025258744,0.0062879883
0.121131375,-0.012668145,0.2167811,-0.22050709,0.023825942,-0.37887385,0.032788776,-0.12659821,-0.12567884,-0.37774,-0.14344174,0.24089749,0.0490284,-0.34029153,0.19318059,-0.067233,0.12968367,-0.053553864,0.04119443,0.043628145,-0.74625075,-0.25248775,0.0009367422,-0.01532387,-0.08112374,-0.40182272,-0.05371409,-0.06654217,0.00034671673,0.11097626,0.02814617,-2.438175,-0.16198541,0.16277152,-0.32423317,0.0057534277,0.06891842,-0.21172744,-0.037707403,-0.1751626,-0.021965861,-0.015271142,-0.006751689,-0.07699336,-0.032261506,-0.013969531
0.12569326,-0.012668145,0.2167811,-0.15041162,0.022829207,-0.23994237,0.046042897,-0.1571006,-0.1173971,0.0073818862,-0.33512613,-0.056723673,-0.01740475,-0.4084391,0.18015942,0.17313229,0.12756234,-0.053553864,-0.005888976,0.06275796,0.0012171338,-0.12550522,0.0024735024,-0.009984933,-0.08112374,-0.46108967,-0.05371409,-0.06654217,0.00034671673,0.15580004,0.07082151,-3.6682713,-0.101335935,0.1921671,-0.23862267,0.0066513172,0.0947128,-0.24862552,-0.039827354,0.20938589,-0.050197873,-0.028659267,-0.0025720163,-0.07699336,-0.028788906,0.034867045
0.11280453,-0.021046415,0.32728097,0.028371304,0.04064975,-0.072934285,0.1520096,-0.17763887,-0.06237214,0.01418725,0.14880554,0.20062748,1.8491482,-0.12773961,0.1946261,-0.028457504,0.23494671,-0.0063610906,0.022329442,0.065918416,0.077716686,-0.1066127,0.0009367422,-0.0035645578,0.076243274,0.26106516,0.01924523,0.27800804,0.00034671673,0.669016,0.07432932,-0.7616396,-0.12422102,0.36468923,0.4801564,0.060130924,0.14889452,0.19609028,0.011720263,0.24745694,0.118313804,0.021165596,0.0006146445,0.0969673,-0.021786146,0.004607524
0.11491628,-0.021046415,-0.13532007,0.13560209,0.07121583,0.15997806,0.09998518,-0.13604444,-0.07583754,0.076720804,0.23231255,0.011805752,1.8407475,1.0468825,-0.032477453,-0.10840871,0.051222235,-0.0063610906,0.016851993,0.08995406,-0.34922862,0.10667756,0.0013783184,-0.008903494,0.076243274,0.27574345,-0.01780041,0.2572141,0.003639581,0.57395697,0.063468724,0.089310795,0.09975464,0.42758203,0.40360376,0.08262525,0.14882728,0.18717948,0.009596646,-0.23645024,0.00971708,0.015433075,-0.0050233793,0.0969673,0.0105347475,-0.0028156922
0.12554252,-0.021046415,-0.10092506,0.32469478,0.06254572,0.40794358,0.1391755,-0.07533279,-0.051197037,0.051725242,0.41512048,0.77104306,1.6976867,0.87806445,-0.032477453,-0.079977766,0.042481165,0.19023332,-0.075190574,0.06756571,-0.534283,0.13264559,0.0013783184,-0.008903494,0.076243274,-0.008171456,-0.021282159,0.25614944,0.0012115805,0.55213964,0.020129558,-1.8677117,0.10202144,0.42317888,0.42450356,0.041174673,-0.030548912,-0.19424862,0.006066269,0.21755818,0.01998159,0.015229579,0.01093719,-0.031675942,0.0105347475,0.008979287
0.07158406,-0.01992589,-0.108091794,-0.18623687,-0.03182709,0.24578656,-0.08349389,-0.051369615,-0.071382225,-0.03485697,0.27509564,0.5938855,0.2519846,0.73629427,-0.03970135,0.002344134,0.034969687,0.19023332,-0.09359373,0.03662887,-1.0264368,0.077034384,0.0009367422,-0.005600475,-0.17239828,-0.11138751,-0.024609506,0.09817639,0.0012115805,-0.464877,0.010991099,-2.7335365,0.10202144,0.117268994,0.3145748,0.00088399975,-0.20509946,-0.2209357,0.003942651,-0.16690768,-0.07472587,0.003913612,-0.012931265,0.030153543,0.0105347475,-0.011124807
0.054743744,-0.011069604,-0.36950108,-0.102764815,0.036128677,0.32794604,-0.031744357,0.09291875,0.13552688,-0.050594885,0.16871834,-0.35578254,-1.1460364,-0.4985415,-0.030539442,-0.20158504,0.052091327,0.046386015,-0.11936166,0.047521405,-0.76842755,0.07245089,0.0050028223,-0.005600475,-0.06546363,-0.3348515,-0.024609506,0.072018266,0.00048814924,-1.337057,0.018753229,-2.431292,0.08212987,0.10056381,0.19809948,0.023611858,-0.30854872,-0.13659538,0.003942651,-0.1514764,-0.08751355,0.0104377875,-0.020148197,-0.031675942,0.008346548,-0.0027818463
0.055948865,-0.011069604,-0.35246226,0.0052682287,-0.14704765,-0.100515686,-0.14290507,0.095526926,-0.077417985,-0.0050174664,-0.3455217,-0.4015194,-1.139092,-0.533421,-0.027571324,-0.18012984,0.053212017,0.046386015,-0.12668055,0.058518577,-0.32814872,0.060718734,-0.00089072774,0.006997437,-0.06546363,-0.25313526,-0.025290191,0.037163418,0.00048814924,-1.2349806,0.02856069,-2.2135677,0.06763203,0.07462996,0.22446698,0.0146242585,-0.32999697,-0.13192035,0.009596646,-0.1520182,-0.067988485,0.016365923,-0.015326217,-0.07699336,-0.014285225,0.0008189813
0.05331553,-0.011069604,-0.35246226,0.12152638,-0.16967289,0.13348225,-0.3809848,0.02474884,-0.07932043,0.009698896,-0.5202246,-0.31575322,-1.0897294,-0.49541405,-0.028835095,-0.17446403,0.0503655,0.046386015,-0.12668055,0.089064434,-0.11116952,0.053861406,-0.0018745868,0.005636961,-0.05999608,0.14854297,0.06332185,0.04754198,-0.0016639752,-1.4558735,0.06233386,-1.5219619,0.078700595,-0.083847314,-0.72807604,0.0146242585,-0.36643973,-0.10112557,0.005388244,-0.19113885,-0.05948131,0.0017701965,-0.015326217,0.008083706,-0.012762787,0.0008189813
0.053142276,-0.011069604,-0.5404373,-0.08557718,-0.22306411,0.15830968,-0.5022681,0.031071175,-0.27682534,0.015112689,-0.44271123,-0.38124415,-1.1405551,-0.42518446,-0.027988475,-0.20827731,0.07579447,0.011556773,-0.2140811,0.079420805,-0.21304236,0.037116885,-0.009959185,0.0033771768,-0.020338852,-0.22837502,0.027302165,0.039162587,-0.0028612115,-2.1459882,0.021745306,0.6024603,0.050649013,-0.1547779,-0.92058,0.023903204,-0.28068784,0.015018067,0.005388244,-0.19678147,-0.042648047,-0.0026049404,-0.019125462,-0.007455007,-0.02055685,-0.0005502546
0.053142276,-0.011069604,-0.5404373,-0.10021953,-0.22306411,0.16032147,-0.51739836,0.031071175,0.2746406,0.015112689,-0.46882558,-0.37749484,-1.1299424,-0.40679023,-0.02543623,-0.19422027,0.07579447,0.011556773,-0.2322006,-0.20378584,-0.23218985,0.03511868,-0.0194418,0.0033771768,-0.020338852,-0.21600658,0.025731243,0.037857596,-0.0028612115,-2.1649778,0.013273429,0.6514677,0.050649013,-0.13213044,-0.9237947,0.023903204,-0.3328565,0.015018067,0.0075118616,0.11386268,0.11566874,0.013142595,-0.019125462,-0.007455007,0.012351857,-0.0005502546
0.053142276,-0.011069604,-0.49689516,-0.098094195,-0.22306411,0.15306835,-0.5252956,0.031071175,0.3072495,-0.019110475,-0.42897287,-0.37870002,-1.1681231,-0.38359326,-0.021282624,-0.20827731,0.07579447,0.011556773,-0.2322006,-0.20378584,-0.23944299,0.029489148,-0.0194418,0.0033771768,-0.020338852,-0.20658305,0.025731243,0.037857596,-0.0028612115,-2.1649778,0.0036337033,0.6867442,0.050649013,-0.14442044,-0.93142956,0.023903204,-0.3328565,0.015018067,0.0075118616,0.11527422,-0.033192165,-0.023622354,0.07593193,0.010405556,0.013706487,-0.0014861496
0.053142276,-0.011069604,-0.5404373,-0.098094195,-0.22306411,0.15105653,-0.5252956,0.031071175,0.38072905,-0.019110475,-0.40883708,-0.38708344,-1.1495394,-0.4032548,-0.043612704,-0.18359205,0.07579447,0.011556773,-0.2322006,-0.20378584,-0.22497748,0.031231876,-0.01611865,0.0033771768,-0.020338852,-0.18695824,0.027302165,0.037857596,-0.0028612115,-2.1649778,0.0018699656,0.7253166,0.050649013,-0.14372835,-0.9294481,0.023903204,-0.32097927,0.015018067,0.005388244,-0.12262709,-0.042648047,0.0077879187,-0.019125462,0.010405556,0.013706487,-0.0014861496
0.053142276,-0.011069604,-0.5404373,-0.10021953,-0.23391356,0.16032147,-0.5252956,0.031071175,0.3072495,-0.019110475,-0.44498298,-0.37870002,-1.1230937,-0.3938661,-0.021282624,-0.19422027,0.07579447,0.011556773,-0.2322006,-0.20378584,-0.23218985,0.029489148,-0.0194418,0.0033771768,-0.020338852,-0.20658305,0.025731243,0.037857596,-0.0028612115,-2.1649778,0.0036337033,0.66344434,0.050649013,-0.14360099,-0.92417634,0.023903204,-0.3328565,0.015018067,0.0075118616,0.11527422,0.11566874,-0.023622354,-0.024619656,-0.007455007,0.013706487,-0.0014861496
0.053142276,-0.011069604,-0.5404373,-0.098094195,-0.23346885,0.15306835,-0.52826566,0.031071175,0.3072495,-0.019110475,-0.44498298,-0.37749484,-1.2176481,-0.29105294,-0.043612704,-0.16953501,0.07579447,0.011556773,-0.2322006,-0.20378584,-0.23902713,0.029489148,-0.01611865,0.0033771768,-0.0232335,-0.21686101,0.017843293,0.037857596,-0.0028612115,-2.1658323,0.004472241,0.6592549,0.050649013,-0.14434889,-0.9322713,0.023903204,-0.3328565,0.015018067,0.0075118616,0.12067568,0.11668242,-0.0021820469,-0.019125462,0.010405556,0.013706487,0.00022272847
0.053142276,-0.011069604,-0.5404373,-0.11225816,-0.23391356,0.15306835,-0.51739836,0.032771435,0.26680174,-0.019110475,-0.44498298,-0.37870002,-1.1285878,-0.40295678,-0.02543623,-0.19422027,0.07579447,0.011556773,-0.2322006,-0.20378584,-0.23776303,0.029489148,-0.0194418,0.0033771768,-0.020338852,-0.20658305,0.0021733742,0.037857596,-0.0028612115,-2.1571426,0.0036337033,0.66693974,0.050649013,-0.13197641,-0.9496562,0.023903204,-0.3328565,0.044548046,0.0075118616,0.11527422,0.11668242,-0.023622354,-0.017722609,0.010405556,0.013706487,-0.0014861496
0.053142276,-0.011069604,-0.5404373,-0.13607608,-0.23391356,0.15306835,-0.51739836,0.032771435,0.26680174,-0.019110475,-0.44498298,-0.37870002,-1.1663175,-0.4140096,-0.02543623,-0.20827731,0.07579447,0.011556773,-0.2322006,-0.20378584,-0.23776303,0.029489148,-0.0194418,0.0033771768,-0.020338852,-0.20864376,0.0021733742,0.037857596,-0.0028612115,-2.1678584,0.0036337033,0.69305986,0.050649013,-0.12918203,-0.9496562,0.023903204,-0.3328565,0.06887794,0.009834848,0.112951234,-0.032178495,-0.023622354,-0.019125462,0.010405556,0.013706487,0.002635268
0.052795675,-0.011069604,-0.5404373,-0.13687499,-0.23391356,0.15306835,-0.51739836,0.032771435,0.26680174,-0.019110475,-0.44498298,-0.37870002,-1.1567712,-0.4140096,-0.02543623,-0.20827731,0.07579447,0.011556773,-0.2322006,-0.20378584,-0.23776303,0.036397148,-0.0194418,0.0033771768,-0.020338852,-0.20864376,-0.010497102,0.037857596,-0.0028612115,-2.1609504,0.0036337033,0.69305986,0.050649013,-0.12918203,-0.9496562,0.023903204,-0.3328565,0.06887794,0.009834848,0.112951234,-0.032178495,-0.023622354,-0.028671825,0.010405556,0.013706487,0.002635268
-0.2105201,-0.03393681,0.06678255,-0.0813207,0.024378886,-0.3752548,0.0008578943,-0.15603581,-0.16598393,-0.37582666,-0.12552531,0.3888073,-0.56026256,0.5357844,0.051042777,0.11149761,0.057075415,-0.053553864,0.035593007,0.041659337,-0.86586034,-0.2514156,-0.005197828,-0.01532387,0.076243274,-0.39149433,-0.069762036,-0.027576158,0.00067203585,0.26654398,-0.05005197,-2.390821,-0.18083416,-0.08187046,-0.27445364,0.008925207,0.09050064,-0.23742616,0.009596646,-0.1764114,-0.060899425,0.0068443115,0.0043984847,-0.094489284,0.020799153,-0.022312492
-0.21123292,-0.03393681,0.046503786,-0.13980244,-0.00027747662,-0.4601603,0.042288497,-0.16796796,-0.1649479,-0.38736576,0.0962128,0.2883077,-0.47848356,0.4249769,0.065890014,0.13856216,0.057075415,-0.053553864,0.035593007,0.04600265,-0.054271284,-0.27709284,-0.0013322268,-0.009984933,0.076243274,-0.532225,-0.057559013,-0.071199685,0.00067203585,0.25840804,0.027426794,-2.8854795,-0.18527137,-0.072449,-0.3131257,0.0062499563,0.09050064,-0.23693478,0.016163202,-0.20103322,-0.07295724,0.007861331,0.0043984847,-0.094489284,0.020799153,-0.022312492
-0.1958093,-0.03393681,0.2330473,-0.21243696,-0.0018559415,-0.5912926,0.029952716,-0.3070726,-0.18903661,-0.38586527,0.12488862,0.24344666,-0.34660524,-0.20016013,-0.16203518,-0.07091736,0.23660189,-0.0063610906,0.04405169,0.043628145,-1.2116662,-0.17997299,-0.0024274103,-0.01532387,0.076243274,-0.35184905,-0.05251994,-0.051980272,0.0005046589,0.30691287,0.025862008,-1.1329389,-0.1721196,-0.10465865,-0.32886025,0.018778097,0.09139002,-0.124186784,0.011720263,0.21753359,0.090979636,0.016613774,-0.006751689,-0.064897954,-0.032261506,-0.012673835
-0.28514126,-0.035090525,0.16128296,-0.122229636,0.022443958,-0.030581541,0.03749633,-0.15915349,-0.16540189,-0.3909448,-0.12709253,-0.22158223,-0.26101065,-0.41844928,0.19959545,-0.0586189,0.13165125,-0.053553864,0.042149507,0.044134114,-0.67965627,-0.18973127,0.0009367422,-0.01532387,0.0445109,-0.3484086,-0.05371409,-0.06333424,0.00034671673,0.3111724,-0.16608697,-2.8504512,-0.14592235,0.23499066,-0.11736604,-0.00050119986,0.1069399,-0.22722669,-0.039827354,0.21069801,-0.06737914,-0.019924015,0.042864665,0.0969673,0.020799153,-0.013969531
-0.28265497,-0.035090525,0.18812148,0.1339862,0.022278894,0.18224303,0.036479823,-0.17108567,-0.16925097,-0.3846483,-0.18779054,-0.27464935,-0.29604405,-0.1745658,0.20992184,-0.058673237,0.1303656,-0.053553864,0.04366179,0.08571525,0.03751689,0.08538867,0.0009367422,-0.009984933,0.061417248,-0.50272065,-0.040484503,-0.06333424,0.00048814924,0.34869003,0.06130881,-3.2546122,-0.099762656,0.15097187,-0.18152842,0.008818454,0.1019771,-0.24147794,-0.019699747,-0.22252612,-0.032469258,0.018830841,-0.014397908,0.030153543,0.002976344,0.034867045
-0.03947892,-0.09664483,0.066972114,0.124045044,-0.013899278,0.12744531,0.04065822,0.092396036,-0.23329017,-0.40389705,-0.4857111,0.503058,-0.06474118,0.49788702,-0.050848346,-0.081462756,0.048458025,-0.053553864,0.04169125,-0.16586328,0.18642303,0.073289126,0.0017660889,-0.009984933,0.076243274,-0.55880827,-0.040484503,-0.071199685,0.0012115805,0.36258632,0.025890823,-2.8818738,0.049309492,0.21219309,0.32628724,0.016128954,0.08173599,-0.22124878,0.011728089,-0.17783551,-0.05374114,0.008178033,-0.024371633,-0.010622019,-0.032261506,-0.022312492
0.27783734,-0.021046415,0.09655659,-0.026386231,0.047667727,0.32924294,0.07380613,0.11778146,0.4510879,0.058328424,0.21863137,0.39313138,-0.016066387,0.5442054,-0.054421917,-0.103142865,0.09644261,0.022574455,0.06470479,-0.20655721,0.1265715,0.13588344,0.011871049,0.0062309634,0.017576495,0.15841298,-0.018254973,0.003470799,0.003639581,0.79653597,0.011014623,1.4314686,0.14499304,0.21701722,0.49298874,0.053024,0.088592775,-0.08504529,0.011728089,-0.15110394,-0.018963449,0.010881253,0.019562708,-0.014826135,0.042929888,-0.0028156922
0.27018517,-0.021046415,-0.18391077,-0.028515615,0.047667727,0.37260237,0.07920846,0.04007042,0.44586718,0.07969953,0.22222202,0.4431872,0.04444823,0.91994125,0.03427666,-0.103142865,0.060479216,0.022574455,0.084732585,-0.20729876,0.20717147,0.118726395,0.011871049,0.0062309634,-0.038594738,0.1492455,-0.018254973,0.0067136297,-0.012406396,0.7990861,0.011014623,1.4539598,0.12361175,0.29732564,0.52349776,0.057262752,-0.063374154,0.08590968,0.011728089,-0.15110394,-0.018963449,0.010881253,0.01652246,-0.014826135,0.042929888,-0.0028156922
0.08683293,-0.021046415,-0.17792705,0.10819311,0.030550448,0.47037193,0.087066635,0.018985197,0.44245666,-0.008318357,0.22966681,0.6637859,0.5988293,0.81084275,-0.019056195,-0.1520411,0.0536219,0.022574455,-0.14486781,-0.19251993,0.13543598,0.115229696,0.0120992055,0.0050012716,-0.038594738,-0.029944565,-0.018254973,0.075051345,-0.012406396,0.96049243,-0.021910056,1.4691805,0.13039844,0.22444572,0.5049156,0.05705726,-0.22580539,-0.1877461,0.003942651,-0.13446689,-0.02111007,0.009874903,-0.0061819768,-0.029382735,0.023232285,-0.0028156922
0.06611039,-0.011069604,-0.487191,0.08984638,-0.010921184,0.24551608,-0.010717375,0.051760826,0.17770088,0.015043795,0.21591213,-0.39533043,-1.0965345,-0.49593645,-0.025859255,-0.19934271,0.07389018,0.011556773,-0.15641135,0.028241739,-0.71803,0.09591632,0.0050028223,0.007592776,-0.05999608,-0.2816952,-0.015945848,0.045613516,-0.0016639752,-1.6070282,0.008304947,-1.2160589,0.08201586,0.26128832,-0.8413097,0.012838907,-0.30305395,-0.13883807,0.0018651914,-0.17275332,-0.059707757,0.008494415,-0.020148197,-0.019984933,0.0083484575,-0.0014861496
0.06327164,-0.011069604,-0.19179867,0.15116331,-0.1067186,0.16079815,-0.04468513,0.03759942,0.16706258,-0.16994303,-0.5044664,-0.27501634,-0.9981917,-0.40544215,-0.024732377,-0.193927,0.04924481,0.046386015,-0.13229276,0.06121355,-0.5193843,0.06300153,0.0050028223,0.007592776,-0.05999608,0.14385645,-0.014374383,0.04754198,-0.0016639752,-1.2295114,0.050968044,-1.8632754,0.078700595,0.22369213,-0.74565446,-0.010909885,-0.31466755,-0.13709387,0.0018651914,-0.18247832,-0.05983737,0.012163055,-0.020148197,-0.019984933,0.0083484575,-0.0027818463
0.052162632,-0.026472267,-0.18837488,0.14881895,-0.0995674,-0.11366591,-0.3386287,0.06435957,-0.1508042,-0.1645169,-0.42940176,-0.26604152,-1.0544465,-0.40709785,-0.027550153,-0.17368378,0.04924481,0.046386015,-0.12422063,0.06153998,0.04285844,0.05568864,0.0033566891,0.005636961,-0.05999608,-0.1293696,0.062130984,0.04754198,-0.0016639752,-1.1520206,0.051196724,-1.5182263,0.078700595,0.12584807,-0.69129634,-0.0101997685,-0.22221664,-0.09712264,0.013194757,-0.18713973,-0.05948131,0.0017701965,-0.022660965,-0.018482776,0.007904581,-0.005752595
0.051628716,-0.026472267,-0.37455377,0.16471471,-0.119684786,-0.32135263,-0.41237742,0.11149962,-0.3369991,-0.28934246,-0.40434253,-0.2198662,-1.1070039,-0.4020532,-0.027988475,-0.21228549,0.07467379,0.011556773,-0.20404093,0.07617926,-0.21992825,-0.045665707,-0.00927747,0.0033771768,-0.020338852,-0.20067635,0.030347548,0.039162587,-0.0028612115,-1.6467899,0.0761187,0.64333445,0.068088055,-0.050995387,-0.62242335,5.793525e-06,0.16595276,-0.013080552,-0.049128357,-0.12473612,-0.025760867,-0.027745664,-0.02156018,-0.010697672,0.008687077,-0.0035210038
0.051628716,-0.01056159,-0.4106958,0.15989076,-0.119684786,-0.30585906,-0.42407972,0.11475675,0.37770656,-0.28934246,-0.3689748,-0.26912722,-1.306452,-0.33694988,-0.021282624,-0.206429,0.07467379,0.011556773,-0.1859214,0.057555404,-0.029294923,-0.14036362,-0.018760085,0.0033771768,-0.020338852,-0.1917808,0.030347548,0.039162587,-0.0028612115,-1.6588911,-0.14195964,0.70419985,0.048357233,-0.09087297,-0.7096269,0.010303999,0.16259941,0.001636401,0.013194757,-0.13227184,-0.044108797,0.00073759165,-0.007897604,-0.017302306,-0.015938414,0.011517983
0.052781615,-0.026472267,-0.49907514,-0.047369253,-0.119684786,-0.31123188,-0.41237742,0.11149962,-0.3296695,-0.28934246,-0.32583046,-0.25596,-1.1170454,-0.39013126,-0.047766313,-0.18088773,0.07579447,0.011556773,-0.20219062,0.08051269,-0.2017952,-0.12474194,-0.0066360324,0.0033771768,-0.020338852,-0.18525234,0.03279845,0.039162587,-0.0017202527,-1.6366602,-0.1675067,0.61148965,-0.100056805,-0.09794333,-0.7118343,5.793525e-06,0.1565659,0.03738089,0.013194757,-0.16395907,-0.03193329,0.0073590474,-0.021295449,-0.012334159,0.012351857,-0.0035210038
0.015621322,-0.026472267,-0.52418745,-0.098667085,-0.17604421,-0.18515886,-0.581012,0.09100602,-0.31378677,0.01263502,-0.3296563,-0.25078267,-0.8878681,-0.36866486,-0.042726126,0.39489186,0.07579447,0.011556773,-0.17479244,-0.20360485,-0.2001516,-0.12253478,-0.018201357,0.0033771768,0.01143063,-0.18674201,0.03279845,0.039162587,-0.0017202527,-2.056637,-0.091630295,0.5612276,-0.100056805,-0.10542431,-0.8232454,5.793525e-06,0.15613706,0.05010314,0.013194757,-0.18652777,-0.019672465,0.00073759165,-0.021295449,-0.016233014,0.012351857,-0.0044568987
-0.040347625,-0.026980279,-0.5101447,-0.15086316,-0.22697738,-0.08846836,-0.61207664,0.067897625,-0.3257613,-0.009084542,0.12008386,-0.2657967,-0.8035176,-0.3598803,-0.13509667,0.3856339,0.07579447,0.011556773,-0.1954349,-0.20784163,-0.19354017,-0.0610824,-0.018201357,0.0033771768,0.01143063,-0.20947643,0.008873987,0.037857596,-0.0017202527,-2.2223155,-0.0034842463,0.5992019,-0.10384888,-0.10261516,-0.84762496,0.009431027,0.18520564,0.053242892,0.013194757,-0.21578325,-0.041182324,0.017547186,0.028177833,-0.01441199,0.013706487,-0.0005502546
