year,country,iso,ifs,pop,rgdpmad,rgdpbarro,rconsbarro,gdp,iy,cpi,ca,imports,exports,narrowm,money,stir,ltrate,hpnom,unemp,wage,debtgdp,revenue,expenditure,xrusd,tloans,tmort,thh,tbus,bdebt,lev,ltd,noncore,crisisjst,crisisjst_old,peg,peg_strict,peg_type,peg_base,jsttrilemmaiv,eq_tr,housing_tr,bond_tr,bill_rate,rent_ipolated,housing_capgain_ipolated,housing_capgain,housing_rent_rtn,housing_rent_yd,eq_capgain,eq_dp,eq_capgain_interp,eq_tr_interp,eq_dp_interp,bond_rate,eq_div_rtn,capital_tr,risky_tr,safe_tr,P_pos,P_neg,P_neutral,n_speeches,net_sentiment,P_pos_lag1,P_pos_lag2,P_neg_lag1,P_neg_lag2,P_neutral_lag1,P_neutral_lag2,net_sentiment_lag1,net_sentiment_lag2,crisis_w2,tloans_lag1,tloans_lag2,tloans_lag3,tmort_lag1,tmort_lag2,tmort_lag3,money_lag1,money_lag2,money_lag3,ltrate_lag1,ltrate_lag2,ltrate_lag3,stir_lag1,stir_lag2,stir_lag3,hpnom_lag1,hpnom_lag2,hpnom_lag3,debtgdp_lag1,debtgdp_lag2,debtgdp_lag3,cpi_lag1,cpi_lag2,cpi_lag3,ca_lag1,ca_lag2,ca_lag3,rgdpmad_lag1,rgdpmad_lag2,rgdpmad_lag3,term_spread,term_spread_lag1,term_spread_lag2,term_spread_lag3,tloans_gr_lag1,tmort_gr_lag1,money_gr_lag1,hpnom_gr_lag1,rgdpmad_gr_lag1,tloans_lag1_dm,tloans_lag2_dm,tloans_lag3_dm,tmort_lag1_dm,tmort_lag2_dm,tmort_lag3_dm,money_lag1_dm,money_lag2_dm,money_lag3_dm,ltrate_lag1_dm,ltrate_lag2_dm,ltrate_lag3_dm,stir_lag1_dm,stir_lag2_dm,stir_lag3_dm,hpnom_lag1_dm,hpnom_lag2_dm,hpnom_lag3_dm,debtgdp_lag1_dm,debtgdp_lag2_dm,debtgdp_lag3_dm,cpi_lag1_dm,cpi_lag2_dm,cpi_lag3_dm,ca_lag1_dm,ca_lag2_dm,ca_lag3_dm,rgdpmad_lag1_dm,rgdpmad_lag2_dm,rgdpmad_lag3_dm,term_spread_lag1_dm,term_spread_lag2_dm,term_spread_lag3_dm,tloans_gr_lag1_dm,tmort_gr_lag1_dm,money_gr_lag1_dm,hpnom_gr_lag1_dm,rgdpmad_gr_lag1_dm,P_pos_lag1_dm,P_neg_lag1_dm,P_neutral_lag1_dm,net_sentiment_lag1_dm,P_pos_lag2_dm,P_neg_lag2_dm,P_neutral_lag2_dm,net_sentiment_lag2_dm
2001,Norway,NOR,142,4515.195,25457.663004961025,93.71192586229618,85.32,1564310.0,0.2048057472109217,130.10252103897594,235842.5836,296111.0,532262.0,57977.58,766941.3,7.0216666666666665,6.31,213.3513430287082,3.7383,158.54706689240533,0.2742280987476633,740164.0,523018.0,9.0116,1347653.625,772235.3125,900726.625,446927.0,1341258.0,6.759852409362793,138.959228515625,37.83844375610352,0.0,0.0,0.0,0.0,FLOAT,DEU,0.0,-0.1461259573698043,0.1313596665859222,0.0383662097156047,0.0581000000238418,,,0.0770026817917823,0.0543569885194301,0.0504706166684627,-0.1623280644416809,0.0193418376147747,,,,0.0631000027060508,0.0162021145224571,0.0675495266914367,0.0704553872346878,0.0482331067323684,0.122068,0.380085,0.497847,5.0,-0.258018,0.170964,0.183066,0.18724,0.293376,0.641796,0.523558,-0.016276,-0.11031,0,1231402.094,1120959.344,1033856.094,696544.0,622742.5625,569964.1875,704463.9,639015.3,598614.8,6.37917,5.3825,5.35417,6.365,6.573333333333332,5.940833333333334,198.0969444172277,172.04120767604942,152.12015172935068,0.2836046936318938,0.2789999999999999,0.268,126.29181999336257,122.5110459193116,119.7178619068202,228742.5735,67354.931,-10001.6,25087.59905618378,24455.05648185904,24135.280369615044,-0.7116666666666669,0.014170000000000016,-1.190833333333332,-0.586663333333334,0.09852520574555289,0.11851034752422274,0.10242102184407786,0.15145055706793664,0.025865512712839774,-1397388.9713043477,-1405503.2242727275,-1391824.5489523811,-1065145.4121572692,-1067302.413846236,-1050250.692481771,-671333.7028985507,-693518.9666666666,-691205.9555555556,2.952357971014493,1.8583328787878788,1.7307171430158732,3.2769092908902695,3.3962682629870122,2.639399801587302,-174.60814286559952,-189.35790531815715,-197.61196389232717,-0.08523377758132622,-0.0880220380865483,-0.09761451609066951,-22.07389381863655,-24.172464284088804,-25.311142527959717,-5412.503182608692,-172825.609085,-248160.1816604762,-2210.264940867157,-2744.3985997984455,-2959.6587860270774,-0.32455131987577657,-1.5379353841991332,-0.9086826585714294,0.01962047162644369,0.0285374349506185,0.03574024635046674,0.07753954709609483,0.015754147398579416,-0.03080956521739131,-0.05534154150197629,0.08615124901185778,0.024532075098814228,-0.018649272727272737,0.04585366115702483,-0.027204194214876076,-0.06450283057851242
2002,Norway,NOR,142,4535.591,25723.89259170251,94.61092281292824,87.5,1561030.0,0.2046929170397537,131.77843144647073,170471.5761,276433.0,472954.0,84551.66,825827.5,6.806666666666667,6.3275,227.6248197864032,4.0219,167.4229236493342,0.3420633724181903,746478.0,606132.0,6.9657,1438142.251,843784.0,989314.251,448828.0,1357443.0,6.284566879272461,141.52224731445312,39.91622543334961,0.0,0.0,0.0,0.0,FLOAT,DEU,0.0,-0.3108625411987304,0.1219406798481941,0.1020512878894805,0.0555999986827373,,,0.0669038370251655,0.0550368428230285,0.0515855699777603,-0.3273171484470367,0.0244611501693725,,,,0.0632750019431114,0.0164545960724353,0.0549557544291019,0.0502339713275432,0.0788256451487541,0.155356,0.236202,0.608442,11.0,-0.080846,0.122068,0.170964,0.380085,0.18724,0.497847,0.641796,-0.258018,-0.016276,0,1347653.625,1231402.094,1120959.344,772235.3125,696544.0,622742.5625,766941.3,704463.9,639015.3,6.31,6.37917,5.3825,7.0216666666666665,6.365,6.573333333333332,213.3513430287082,198.0969444172277,172.04120767604942,0.2742280987476633,0.2836046936318938,0.2789999999999999,130.10252103897594,126.29181999336257,122.5110459193116,235842.5836,228742.5735,67354.931,25457.663004961025,25087.59905618378,24455.05648185904,-0.47916666666666696,-0.7116666666666669,0.014170000000000016,-1.190833333333332,0.09440582533230608,0.10866695068796803,0.08868786604963011,0.07700471431478517,0.014750871454398098,-1281137.4403043478,-1295060.4742727275,-1304721.2989523811,-989454.0996572692,-993500.976346236,-997472.3174817711,-608856.3028985506,-628070.3666666666,-650805.4555555556,2.8831879710144923,2.8550028787878787,1.7590471430158736,3.933575957556936,3.18793492965368,3.2718998015873004,-159.35374425411902,-163.3021685769789,-177.69090794562842,-0.0946103724655567,-0.08341734445465443,-0.08661451609066961,-18.263192773023178,-20.391690210037837,-22.517958515468322,1687.5069173913216,-11437.966584999987,-170803.65066047618,-1840.2009920899109,-2111.856025473706,-2639.8826737830823,-1.0503879865424435,-0.3329320508658011,-1.5128526585714275,0.015501091213196885,0.018694038114363792,0.022007090556018988,0.003093704342943357,0.0046395061401377415,-0.07970556521739132,0.13750345849802373,-0.05779775098814227,-0.2172099249011858,-0.030751272727272738,-0.06028233884297521,0.09103380578512399,0.029531169421487598
2003,Norway,NOR,142,4555.4,25863.90437722264,95.00046766123565,89.53,1620370.0,0.1958418461694244,135.0404713467732,189217.68,283268.0,482932.0,76354.5,861525.2,4.105833333333333,4.50167,231.6778410761026,4.2206,174.4894597918702,0.4204679180788869,753434.0,620435.0,6.68,1549559.188,946010.3125,1101656.188,447903.0,1400290.0,6.012313365936279,138.71530151367188,39.60508728027344,0.0,0.0,0.0,0.0,FLOAT,DEU,0.0,0.4839857518672943,0.0730911865830421,0.1557551026344299,0.0370999984443187,,,0.0178056005388498,0.0552855841815471,0.0543184131383895,0.4248537421226501,0.0415004156529903,,,,0.045016698539257,0.059132020920515,0.1487335413694381,0.1605687588453292,0.0964275524020195,0.126886,0.483103,0.39001,9.0,-0.356217,0.155356,0.122068,0.236202,0.380085,0.608442,0.497847,-0.080846,-0.258018,0,1438142.251,1347653.625,1231402.094,843784.0,772235.3125,696544.0,825827.5,766941.3,704463.9,6.3275,6.31,6.37917,6.806666666666667,7.0216666666666665,6.365,227.6248197864032,213.3513430287082,198.0969444172277,0.3420633724181903,0.2742280987476633,0.2836046936318938,131.77843144647073,130.10252103897594,126.29181999336257,170471.5761,235842.5836,228742.5735,25723.89259170251,25457.663004961025,25087.59905618378,0.39583666666666684,-0.47916666666666696,-0.7116666666666669,0.014170000000000016,0.06714531413811908,0.09265140604406122,0.07678058281644234,0.06690127446619545,0.010457738665548591,-1190648.8143043478,-1178808.9432727275,-1194278.5489523811,-917905.4121572692,-917809.663846236,-923670.8799817711,-549970.1028985507,-565592.9666666666,-585356.8555555557,2.9006879710144924,2.785832878787878,2.7557171430158736,3.718575957556936,3.8446015963203464,3.0635664682539683,-145.080267496424,-148.0477699654984,-151.63517120445016,-0.026775098795029706,-0.09279393933888491,-0.08200982245877575,-16.58728236552838,-16.580989164424466,-18.737184441417355,-63683.500582608685,-4337.956484999973,-9416.008160476194,-1573.971405348424,-1741.7920766964598,-2007.3400994583426,-0.8178879865424435,-1.058768717532468,-0.30784932523809544,-0.011759419980990116,0.002678493470456983,0.010099807322831222,-0.007009735505646361,0.0003463733512882351,-0.04641756521739132,-0.0063795415019762824,0.05279724901185778,-0.040037924901185774,-0.07964727272727275,0.1325626611570248,-0.05291519421487606,-0.21221083057851242
2004,Norway,NOR,142,4574.56,26775.762040502254,98.14255014065066,93.92,1783020.0,0.2165724550373994,135.6689377495839,216997.87800000003,326102.0,554896.0,64933.833333333336,936103.1666666666,1.9025,3.6,263.7908353380344,4.2563,182.39533987630648,0.4361025597725255,852194.0,647982.0,6.04,1648200.0,1033872.125,1198491.0,449709.0,1445478.0,6.126487255096436,146.72471618652344,41.33279800415039,0.0,0.0,0.0,0.0,FLOAT,DEU,0.0,0.3844534158706665,0.1962431073188781,0.0949071869254112,0.0137999998405575,,,0.1386104822158813,0.0576326176524162,0.0506166219711303,0.3195526003837585,0.0491839535534381,,,,0.0359999984502792,0.0649008154869079,0.2086479514837265,0.2428056746721267,0.0543535947799682,0.227644,0.344763,0.427593,13.0,-0.117119,0.126886,0.155356,0.483103,0.236202,0.39001,0.608442,-0.356217,-0.080846,0,1549559.188,1438142.251,1347653.625,946010.3125,843784.0,772235.3125,861525.2,825827.5,766941.3,4.50167,6.3275,6.31,4.105833333333333,6.806666666666667,7.0216666666666665,231.6778410761026,227.6248197864032,213.3513430287082,0.4204679180788869,0.3420633724181903,0.2742280987476633,135.0404713467732,131.77843144647073,130.10252103897594,189217.68,170471.5761,235842.5836,25863.90437722264,25723.89259170251,25457.663004961025,1.6975,0.39583666666666684,-0.47916666666666696,-0.7116666666666669,0.07747282087187643,0.12115222912498934,0.04322658182247498,0.01780570894466882,0.005442869309961667,-1079231.8773043477,-1088320.3172727276,-1078027.0179523812,-815679.0996572692,-846260.976346236,-847979.5674817711,-514272.40289855073,-506706.7666666666,-522879.45555555564,1.0748579710144925,2.803332878787878,2.686547143015873,1.0177426242236023,3.6296015963203465,3.7202331349206346,-141.0272462067246,-133.77429320780337,-136.38077259296966,0.051629446865666895,-0.024958665668357916,-0.09138641734300623,-13.325242465225926,-14.905078756929669,-14.926483395803984,-44937.3966826087,-69708.96398499998,-2315.9980604761804,-1433.9596198282961,-1475.562489954973,-1637.2761506810966,0.05711534679089025,-0.8262687175324681,-1.0336859919047623,-0.001431913247232769,0.031179316551385103,-0.023454193671136145,-0.056105301027172996,-0.004668496004298689,-0.07488756521739132,0.24052145849802373,-0.16563475098814223,-0.31540892490118577,-0.04635927272727275,-0.011320338842975203,0.057679805785123994,-0.035038830578512405
2005,Norway,NOR,142,4593.041,27358.44887046488,100.0,96.28,1989990.0,0.2259321790177893,137.73389878738996,317970.2712,357658.0,668759.0,75638.5,1029647.75,1.9475,3.28,293.72447805306933,4.3807,189.89833438257992,0.4233326543832862,976087.0,681769.0,6.77,1926771.0,1244561.5,1404520.0,522251.0,1655740.0,5.713165760040283,149.51480102539062,42.46588134765625,0.0,0.0,0.0,0.0,FLOAT,DEU,0.0,0.4047739803791046,0.1677639484405517,0.0724172368645668,0.0137999998405575,,,0.1134724095463752,0.0542915388941764,0.0487587638199329,0.3422746658325195,0.0465622246265411,,,,0.0328000001609325,0.0624992959201335,0.2078781574964523,0.2401281297206878,0.043108619749546,0.252432,0.294204,0.453364,15.0,-0.041772,0.227644,0.126886,0.344763,0.483103,0.427593,0.39001,-0.117119,-0.356217,0,1648200.0,1549559.188,1438142.251,1033872.125,946010.3125,843784.0,936103.1666666666,861525.2,825827.5,3.6,4.50167,6.3275,1.9025,4.105833333333333,6.806666666666667,263.7908353380344,231.6778410761026,227.6248197864032,0.4361025597725255,0.4204679180788869,0.3420633724181903,135.6689377495839,135.0404713467732,131.77843144647073,216997.87800000003,189217.68,170471.5761,26775.762040502254,25863.90437722264,25723.89259170251,1.3324999999999998,1.6975,0.39583666666666684,-0.47916666666666696,0.0636573373665801,0.09287616777433386,0.0865650437928765,0.13861055555754767,0.035255994221918496,-980591.0653043478,-976903.3802727275,-987538.3919523812,-727817.2871572692,-744034.663846236,-776430.8799817711,-439694.43623188406,-471009.06666666665,-463993.2555555557,0.1731879710144928,0.9775028787878783,2.704047143015873,-1.1855907091097306,0.9287682629870129,3.5052331349206347,-108.9142519447928,-129.72127191810398,-122.10729583527464,0.06726408855930549,0.053445879992338685,-0.023551143672479236,-12.69677606241521,-11.643038856627214,-13.250572988309187,-17157.198682608665,-50962.86008499999,-67687.00556047619,-522.1019565486822,-1335.550704434845,-1371.0465639396098,1.3587786801242234,0.048734615800865744,-0.8011859919047624,-0.015247396752529105,0.002903255200729621,0.019884268299265373,0.06469954558570586,0.02514462890765814,0.025870434782608698,0.10218145849802371,-0.12805175098814225,-0.07631092490118577,-0.07482927272727274,0.2355806611570248,-0.16075219421487602,-0.3104098305785124
2006,Norway,NOR,142,4610.82,27921.174541621665,101.57841986692956,100.0,2216320.0,0.2417144853636869,140.94606040175506,352177.39200000005,411756.0,782943.0,74162.08333333333,1148376.9166666667,2.8075,3.93417,341.7987112849156,3.3986,201.26055218439288,0.533117082614561,1137530.0,738307.0,6.26,2233829.0,1504576.25,1587001.0,646828.0,1876419.0,5.342803955078125,137.03265380859375,40.15177917480469,0.0,0.0,0.0,0.0,FLOAT,DEU,0.0,0.3243511617183685,0.215457484126091,-0.0053893248550593,0.0201999992132186,,,0.1636740565299987,0.0517834238708019,0.0444999374449253,0.2838529050350189,0.0315442904829978,,,,0.0393416993319988,0.0404982306063175,0.2073757648468017,0.2531575560569763,0.007405336946249,0.315583,0.196029,0.488387,12.0,0.119554,0.252432,0.227644,0.294204,0.344763,0.453364,0.427593,-0.041772,-0.117119,0,1926771.0,1648200.0,1549559.188,1244561.5,1033872.125,946010.3125,1029647.75,936103.1666666666,861525.2,3.28,3.6,4.50167,1.9475,1.9025,4.105833333333333,293.72447805306933,263.7908353380344,231.6778410761026,0.4233326543832862,0.4361025597725255,0.4204679180788869,137.73389878738996,135.6689377495839,135.0404713467732,317970.2712,216997.87800000003,189217.68,27358.44887046488,26775.762040502254,25863.90437722264,1.1266699999999998,1.3324999999999998,1.6975,0.39583666666666684,0.1690152894066254,0.20378668686903614,0.09992977981949644,0.11347491536874849,0.021761727232309087,-702020.0653043478,-878262.5682727275,-876121.4549523811,-517127.9121572692,-656172.851346236,-674204.5674817711,-346149.8528985507,-396431.1,-428295.55555555574,-0.1468120289855075,0.07583287878787859,0.8782171430158732,-1.1405907091097307,-1.27456507034632,0.8043998015873011,-78.98060922975787,-97.60827765617216,-118.05427454557525,0.05449418317006621,0.06908052168597728,0.054853401988217365,-10.631815024609153,-11.014572453816498,-9.988533088006733,83815.19451739133,-23182.66208499996,-48940.9016604762,60.58487341394357,-423.6930411552312,-1231.0347784194819,0.9937786801242232,1.3503979491341989,0.07381734142857138,0.09011055528751621,0.11381377429543191,0.03324900432588532,0.03956390539690667,0.01165036191804873,0.050658434782608674,0.05162245849802374,-0.10228075098814227,-0.0009639249011857698,0.02592872727272727,0.09724066115702479,-0.12316919421487604,-0.0713118305785124
2007,Norway,NOR,142,4627.926,28555.9548221343,103.5429764489013,104.22438983151186,2350170.0,0.2728999715302309,141.9735530920645,282124.964,468919.0,795365.0,77314.16666666667,1335364.75,4.579166666666667,4.78083,382.57423500218647,2.4934,212.9900692818288,0.5030857431736967,1195915.0,783352.0,5.41,2599722.0,1776665.2947485026,1798284.0,801438.0,2256382.0,4.672491550445557,138.65480041503906,41.86331558227539,0.0,0.0,0.0,0.0,FLOAT,DEU,0.0,0.1146107763051986,0.1647590100765228,0.0118213780224323,0.0346999987959861,,,0.1192952618002891,0.0454637445509433,0.0406181886792182,0.08053670078516,0.0315343923866748,,,,0.0478083007037639,0.034074068069458,0.1255175322294235,0.1471795886754989,0.0232606884092092,0.295036,0.32535,0.379613,10.0,-0.030314,0.315583,0.252432,0.196029,0.294204,0.488387,0.453364,0.119554,-0.041772,0,2233829.0,1926771.0,1648200.0,1504576.25,1244561.5,1033872.125,1148376.9166666667,1029647.75,936103.1666666666,3.93417,3.28,3.6,2.8075,1.9475,1.9025,341.7987112849156,293.72447805306933,263.7908353380344,0.533117082614561,0.4233326543832862,0.4361025597725255,140.94606040175506,137.73389878738996,135.6689377495839,352177.39200000005,317970.2712,216997.87800000003,27921.174541621665,27358.44887046488,26775.762040502254,0.2016633333333333,1.1266699999999998,1.3324999999999998,1.6975,0.1593640344389655,0.20892077249697985,0.11531047066015222,0.1636711844736357,0.020568624844966372,-394962.0653043478,-599691.5682727275,-777480.6429523812,-257113.1621572692,-445483.47634623596,-586342.7549817711,-227420.68623188394,-302886.5166666666,-353717.58888888906,0.5073579710144926,-0.2441671212121217,-0.02345285698412658,-0.2805907091097306,-1.2295650703463201,-1.3989335317460319,-30.906375997911596,-67.67463494113724,-85.94128028364344,0.16427861140134103,0.056310616296738,0.07048804368185596,-7.419653410244052,-8.949611416010441,-9.360066685196017,118022.31531739136,77789.73111500003,-21160.703660476167,623.3105445707297,158.9937888073946,-319.17711513986796,0.7879486801242233,0.9853979491341986,1.3754806747619046,0.08045930031985629,0.11894785992337562,0.0486296951665411,0.0897601745017939,0.010457259530706016,0.11380943478260869,-0.04655254150197627,-0.06725775098814224,0.16036207509881423,0.05071672727272725,0.04668166115702482,-0.09739819421487605,0.0040351694214876
2008,Norway,NOR,142,4644.457,28464.308014279377,102.7476432958378,104.6585770411239,2607090.0,0.2601793212506429,147.320505344548,401163.4961,504480.0,953153.0,96754.5,1459602.0833333333,5.264999999999999,4.34667,365.2513290406048,2.5499,225.2621980782501,0.4809168589257295,1350787.0,837837.0,7.0,2805667.0,1898127.771535464,1814552.0,991115.0,2697766.0,4.590869903564453,120.366943359375,40.8049201965332,0.0,0.0,0.0,0.0,FLOAT,DEU,0.0,-0.540614902973175,-0.0040023848414421,0.1244557201862335,0.0498000010848045,,,-0.0452801287174224,0.0412777438759803,0.0432354509830474,-0.5566855669021606,0.0362512655556201,,,,0.0434666983783245,0.0160707086324691,-0.0737233906984329,-0.1131657660007476,0.0871278643608093,0.228692,0.211486,0.559822,9.0,0.017206,0.295036,0.315583,0.32535,0.196029,0.379613,0.488387,-0.030314,0.119554,0,2599722.0,2233829.0,1926771.0,1776665.2947485026,1504576.25,1244561.5,1335364.75,1148376.9166666667,1029647.75,4.78083,3.93417,3.28,4.579166666666667,2.8075,1.9475,382.57423500218647,341.7987112849156,293.72447805306933,0.5030857431736967,0.533117082614561,0.4233326543832862,141.9735530920645,140.94606040175506,137.73389878738996,282124.964,352177.39200000005,317970.2712,28555.9548221343,27921.174541621665,27358.44887046488,-0.9183299999999992,0.2016633333333333,1.1266699999999998,1.3324999999999998,0.16379633355999945,0.18084098080672387,0.16282792750318684,0.11929689133111246,0.022734726992461464,-29069.06530434778,-292633.56827272754,-498909.64295238117,14975.882591233356,-185468.72634623596,-375653.3799817711,-40432.852898550685,-184157.34999999986,-260173.0055555557,1.3540179710144926,0.41000287878787844,-0.34345285698412686,1.491075957556936,-0.36956507034632,-1.353933531746032,9.869147719359262,-19.600401709290963,-56.007637568608516,0.1342472719604767,0.16609504452801283,0.05771813829261668,-6.392160719934623,-5.73744980164534,-7.29510564738996,47969.88731739129,111996.85191500006,79811.68953952382,1258.0908250833636,721.7194599641807,263.5097148227578,-0.13705798654244328,0.7795679491341987,1.0104806747619044,0.08489159944089025,0.09086806823311963,0.09614715200957571,0.045385881359270644,0.012623361678201108,0.0932624347826087,0.0827684584980237,-0.17603175098814228,0.010494075098814226,0.11386772727272726,-0.05149333884297519,-0.06237519421487603,0.1653611694214876
2009,Norway,NOR,142,4698.789482139127,27893.199071352246,99.70776636669714,103.37640496242132,2428480.0,0.2478147489934963,150.51271564453825,253170.2091,430362.0,731306.0,128742.16666666669,1511496.75,1.7599999999999998,3.31583,370.2082812009414,3.1029,233.25788088246944,0.4283958561576272,1172619.0,899775.0,5.78,2879838.0,2102840.154751931,1954497.0,925341.0,2562183.0,5.280205726623535,114.06813049316406,33.52866744995117,0.0,0.0,0.0,0.0,FLOAT,DEU,0.0,0.6478179693222046,0.0576768852770328,0.0188775304704904,0.0242999996989965,,,0.0135714896023273,0.0441053956747055,0.0435148328542709,0.6011568307876587,0.0291421599686145,,,,0.0331582985818386,0.0466611683368682,0.1786388158798217,0.2101736515760421,0.0215887650847435,0.183328,0.37434,0.442331,10.0,-0.191012,0.228692,0.295036,0.211486,0.32535,0.559822,0.379613,0.017206,-0.030314,0,2805667.0,2599722.0,2233829.0,1898127.771535464,1776665.2947485026,1504576.25,1459602.0833333333,1335364.75,1148376.9166666667,4.34667,4.78083,3.93417,5.264999999999999,4.579166666666667,2.8075,365.2513290406048,382.57423500218647,341.7987112849156,0.4809168589257295,0.5030857431736967,0.533117082614561,147.320505344548,141.9735530920645,140.94606040175506,401163.4961,282124.964,352177.39200000005,28464.308014279377,28555.9548221343,27921.174541621665,1.5558300000000003,-0.9183299999999992,0.2016633333333333,1.1266699999999998,0.07921808562607847,0.06836542434074803,0.09303625345309831,-0.04527985519328733,-0.0032093764129324464,176875.93469565222,73259.43172727246,-191851.64295238117,136438.3593781949,86620.3184022666,-115638.62998177111,83804.48043478257,2830.4833333333954,-141443.83888888895,0.9198579710144923,1.2566628787878784,0.3107171430158733,2.176909290890268,1.4021015963203465,-0.49393353174603183,-7.4537582422224204,21.175122007979894,-7.933404336762237,0.1120783877125095,0.1360637050871485,0.1675025665238915,-1.0452084674511184,-4.70995711133591,-4.082944033024859,167008.4194173913,41944.42391499999,114018.81033952386,1166.4440172284412,1356.4997404768146,826.2353859795439,-1.2570513198757758,-0.1454387175324678,0.8046506747619044,0.0003133515069692755,-0.0216074882328562,0.026355477959487186,-0.11919086516512914,-0.013320741727192803,0.02691843478260869,-0.03109554150197627,0.0041772490118577865,0.058014075098814226,0.09332072727272728,0.07782766115702477,-0.17114919421487607,0.015493169421487596
2010,Norway,NOR,142,4761.8539703363285,27987.20144729498,99.16456411253785,105.93732183694613,2591480.0,0.2535387780111031,154.1239035464022,277707.0705,467285.0,788120.0,99742.33333333331,1559178.75,2.016666666666667,2.77083,402.22122483327297,3.5214,241.27461887908876,0.42306,1239501.0,934610.0,5.86,2848298.0,2058951.6776683647,1854234.0,994064.0,2820301.0,5.989119052886963,111.43395233154295,31.45024871826172,0.0,0.0,0.0,0.0,FLOAT,DEU,0.0,0.1834746301174163,0.1314440220594406,0.0819033458828926,0.0208999998867511,,,0.0864730104804039,0.0449710115790367,0.0413917414844036,0.1422251015901565,0.0361133068799972,,,,0.0277082994580268,0.0412495248019695,0.1317197382450103,0.1467658728361129,0.051401674747467,0.196559,0.209512,0.593929,12.0,-0.012953,0.183328,0.228692,0.37434,0.211486,0.442331,0.559822,-0.191012,0.017206,0,2879838.0,2805667.0,2599722.0,2102840.154751931,1898127.771535464,1776665.2947485026,1511496.75,1459602.0833333333,1335364.75,3.31583,4.34667,4.78083,1.7599999999999998,5.264999999999999,4.579166666666667,370.2082812009414,365.2513290406048,382.57423500218647,0.4283958561576272,0.4809168589257295,0.5030857431736967,150.51271564453825,147.320505344548,141.9735530920645,253170.2091,401163.4961,282124.964,27893.199071352246,28464.308014279377,28555.9548221343,0.7541633333333331,1.5558300000000003,-0.9183299999999992,0.2016633333333333,0.026436138002122134,0.10784963282575415,0.03555398232109499,0.013571345991695433,-0.020064037483034144,251046.93469565222,279204.43172727246,174041.35704761883,341150.74259466166,208082.79518922814,156450.41476673144,135699.1471014493,127067.81666666665,45543.99444444431,-0.11098202898550724,0.8225028787878781,1.1573771430158732,-1.328090709109731,2.0879349296536787,1.2777331349206347,-2.4968060818857793,3.852216046398212,32.84211938050862,0.05955738494440721,0.11389482083918129,0.13747122708302717,2.1470018325391322,0.6369951411475938,-3.055451342715429,19015.132417391316,160982.956015,43966.382339523785,595.3350743013107,1264.8529326218923,1461.0156664921778,1.2171086801242237,-1.2654320508658004,-0.12035599190476215,-0.052468596116987065,0.01787672025214991,-0.031126793172516133,-0.06033966398014638,-0.030175402797294498,-0.018445565217391324,0.13175845849802373,-0.11331375098814228,-0.15020392490118575,0.026976727272727263,-0.03603633884297519,0.009059805785123998,0.0630131694214876
2011,Norway,NOR,142,4824.918458533529,27890.55417976372,98.84721120377228,108.14811582988506,2792680.0,0.2583574411357129,156.12901064108354,345594.52125,508628.0,898593.0,107457.58333333331,1664592.1666666667,2.188333333333333,2.55667,438.9022956434741,3.2149,252.44305883107504,0.28843,1384127.0,991707.0,5.99,2926591.0,2075530.7030792555,1866481.0,1060110.0,2916363.0,6.057773113250732,101.42913055419922,28.824926376342773,0.0,0.0,0.0,0.0,FLOAT,DEU,0.0,-0.1245565339922905,0.1335863620042801,0.1530110388994217,0.0236000008881092,,,0.09119613468647,0.0423902235925197,0.0388474836945533,-0.1335418075323104,0.0103701157495379,,,,0.0255667008459568,0.0089852716773748,0.0767486169934272,0.0752100497484207,0.0883055180311203,0.223433,0.197056,0.579511,6.0,0.026377,0.196559,0.183328,0.209512,0.37434,0.593929,0.442331,-0.012953,-0.191012,0,2848298.0,2879838.0,2805667.0,2058951.6776683647,2102840.154751931,1898127.771535464,1559178.75,1511496.75,1459602.0833333333,2.77083,3.31583,4.34667,2.016666666666667,1.7599999999999998,5.264999999999999,402.22122483327297,370.2082812009414,365.2513290406048,0.42306,0.4283958561576272,0.4809168589257295,154.1239035464022,150.51271564453825,147.320505344548,277707.0705,253170.2091,401163.4961,27987.20144729498,27893.199071352246,28464.308014279377,0.368336666666667,0.7541633333333331,1.5558300000000003,-0.9183299999999992,-0.010952004939166716,-0.020871047656374812,0.03154621404247148,0.08647279182540915,0.0033700822807119397,219506.93469565222,353375.43172727246,379986.35704761883,297262.2655110955,412795.1784056949,277912.891553693,183381.1471014493,178962.4833333334,169781.32777777757,-0.6559820289855072,-0.20833712121212145,0.7232171430158729,-1.0714240424430637,-1.4170650703463203,1.9635664682539669,29.516137550445762,8.809168206734853,15.519213418926938,0.05422152878677999,0.061373818071079,0.11530234283505997,5.758189734403089,3.8292054411378444,2.291500909768075,43551.99381739128,12989.669015000021,163004.9144395238,689.3374502440456,693.7439896947617,1369.3688586372555,0.4154420134575565,1.2087279491341991,-1.2403493252380946,-0.08985673905827592,-0.11084396022997905,-0.03513456145113964,0.012561781853567336,-0.0067412830335484165,-0.005214565217391304,-0.033069541501976274,0.038284249011857785,0.027855075098814228,-0.018387272727272752,0.1268176611570248,-0.10843119421487607,-0.14520483057851238
